,match_id,transcript
246,7500832911,"player_slot 2: ?
player_slot 2: oops not here
player_slot 4: случайно
player_slot 4: геге))
"
247,7500832114,"player_slot 129: bb still farming
player_slot 129: hahaa
player_slot 129: like me
player_slot 129: get me
player_slot 129: dont bb
player_slot 132: es off free mmr
player_slot 3: :) 
player_slot 129: no bb off free mmr
player_slot 130: off diffs
player_slot 131: ez top
player_slot 130: sad
player_slot 130: gyro supp more likely
player_slot 130: free mmr
player_slot 129: Afk wd talking
player_slot 131: you like the lane sky?
player_slot 131: i like the game
player_slot 128: gg
player_slot 0: Gg
player_slot 129: farming bb
player_slot 129: cute
"
248,7500831302,"player_slot 129: найс башишь)
player_slot 0: ГГ
player_slot 0: АФК ТИМ
player_slot 131: я могу пофидить
player_slot 131: а то у нас  котл слишком пиздливый
player_slot 131: Как то не хочется что бы он выйграл
player_slot 129: как же ты заебал 
player_slot 129: семьи нету, зато каждой тычкой баш даешь 
player_slot 129: мразь ебаная 
player_slot 0: NICE
player_slot 0: HEX
player_slot 0: SPS ZA GAME
player_slot 129: nice bash 
player_slot 129: syn shalavy
player_slot 129: 17
player_slot 129: %
player_slot 2: ez morph
"
249,7500830817,"player_slot 0: down?
player_slot 128: scared to say the word?
player_slot 130: type the full thing
player_slot 128: pussy ass chinese
player_slot 130: dont be a lil pussy ass nigger
player_slot 128: 慫逼
player_slot 0: cant see that
player_slot 0: do you mean xi ?
player_slot 1: ????
player_slot 130: type the entire thing
player_slot 1: ????
player_slot 1: down
player_slot 1: down?
player_slot 1: down?
player_slot 1: down>
player_slot 0: upup
player_slot 1: down?
player_slot 1: down?
player_slot 130: Can you speak English? 
player_slot 0: jajajaja
player_slot 130: dam bro
player_slot 1: no defend?
player_slot 0: boring
player_slot 0: downdowndown
player_slot 128: boring like your mom in bed
player_slot 0: downdowndown
player_slot 128: down down down deep in your mom
player_slot 128: true
player_slot 0: downdowndown
player_slot 128: like the rape of nanking
player_slot 0: downdowndown
player_slot 128: like your ancestor gankis khan
player_slot 130: type a full sentence nigguh
player_slot 0: down down down
player_slot 1: down?
player_slot 130: chinese nigga too dumb i guess
player_slot 130: lmfao
player_slot 0: down
player_slot 129: nigga you got down syndrome
player_slot 130: dive pusy lil bitch ass small pp ngga
player_slot 129: ?
player_slot 132: дщд
player_slot 0: headshot
player_slot 0: down
player_slot 129: retard nigger down
player_slot 129: ez 
player_slot 130: in word
player_slot 130: XD
"
250,7500830713,"player_slot 129: дочь моя вся в отца, в дотку ебашет
player_slot 1: Да да
player_slot 129: Гордость моя
player_slot 129: Тьфу Тьфу
player_slot 1: может сольешь нам?
player_slot 1: Святой отец 
"
251,7500828817,"player_slot 2: (
player_slot 2: gl next
"
252,7500828410,"player_slot 131: TRY IT its op hero
player_slot 131: even puydge pos 4 cant stop this
"
253,7500828210,
254,7500827300,"player_slot 131: nginartngart
player_slot 131: si idol
player_slot 4: DX
player_slot 130: 7 lose streak guys sorry
player_slot 4: AYDOL MID
player_slot 4: PINUPUGAK NG WR
player_slot 131: mid namin tanga e
player_slot 131: joke!
player_slot 4: MAS MALUEPT MID
player_slot 4: NAMIN
"
255,7500825512,
256,7500823002,"player_slot 132: report him 
player_slot 132: u tip me 
player_slot 132: my team tips me
player_slot 132: but i am playing with a 4th item bkb muerta
player_slot 132: against 5 disablers
player_slot 132: barking since min 1
player_slot 129: gg
"
257,7500822906,"player_slot 130: pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4'
player_slot 130: pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4'
player_slot 130: pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4'
player_slot 130: pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4'
player_slot 130: pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4'
player_slot 130: pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4'
player_slot 130: pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4' pla4'
player_slot 131: что уже и паузу решили подержать
player_slot 131: пидоры
player_slot 131: ну все
player_slot 131: он ливнул
player_slot 130: муерта билд норм ребят?
player_slot 130: как вам
player_slot 3: ей никто не мешает так что норм
player_slot 130: муерты ни в ондом файте
player_slot 130: в трон
player_slot 130: чел тараску баит когда ему в процентах демедж ебашут
player_slot 130: пиздец)
player_slot 130: я не верю что они за меня
player_slot 130: они не понимают что у меня и я с консоли
player_slot 130: молнии мун шард 
player_slot 130: ни одного файта в игре
player_slot 130: вот следствие его ошибок
player_slot 130: один файт и вьёб
player_slot 130: )
player_slot 130: ему линию даже высосали сапы
player_slot 130: он руина
player_slot 3: высосали лайн леге
"
258,7500822202,"player_slot 131: ez
"
259,7500821909,
260,7500821603,"player_slot 1: gg
player_slot 1: ggwp 
player_slot 129: ggwp
player_slot 132: Sad shalada anda hha
player_slot 131: gg
player_slot 130: Gg
player_slot 1: commend me ty 
player_slot 2: What a idiot
player_slot 128: GG
player_slot 2: team
"
261,7500820216,"player_slot 0: просто отсталые дауны
player_slot 0: ладно лесная енигма и лсный даун на гуле
player_slot 0: но эти 2 уебана с бота это шок
player_slot 0: можете закончить
player_slot 0: просто 2 уебана на баре и бх
player_slot 0: аутист с мида даже не нюхал крипов 3 раза умер
player_slot 0: и лвл как у меня 
player_slot 0: просто из за того что 2 уебанов вынесли с лайна
player_slot 0: c  мидасом уебище и с дезолем второе
player_slot 0: Ы
player_slot 0: poka pisal v 4at ubili
player_slot 0: nu tam 4el dal razbeg v iluziu
player_slot 0: ne v geroia
player_slot 0: ia hz kak igrat etu huinu
player_slot 0: 4 huesosa proso
player_slot 0: nu bla ia prosto vines vashego midera
player_slot 0: tam takoi mid bil 4to lu4she on shel bi v les s 0
"
262,7528580214,"player_slot 128: уебан
player_slot 2: )0
player_slot 2: (
player_slot 131: я фулл был
player_slot 131: почти
player_slot 128: видно
player_slot 128: хуесосы
player_slot 132: вы где
player_slot 132: единственный
player_slot 132: кто может меня победить
player_slot 132: это я сам
player_slot 0: ВПАХПВХАПХВАХПВХА
player_slot 0: Ты рак
player_slot 0: ебаный
player_slot 132: (
player_slot 2: шторм нубес
player_slot 2: ливни
player_slot 1: фуууу нуууб
player_slot 1: фуу
player_slot 2: прям как-то противно с ним в одном чате сидеть
player_slot 2: стойте
player_slot 132: на земле и внебе
player_slot 2: не сносите
player_slot 132: лишь я 
player_slot 2: дайте попробую кое-что
player_slot 132: достойный
player_slot 129: Попробуешь
"
263,7528579712,"player_slot 132: gl & hf
player_slot 4: пиздец тебе, пизда тупая) 
player_slot 4: да далбабе 
player_slot 4: поиграй 
player_slot 4: )) 
player_slot 4: фрик ебаный 
player_slot 130: репортик заработа) 
player_slot 4: АХЫВХы
player_slot 130: люблю новую стватистуку
player_slot 4: а ты смешной 
player_slot 4: я если че хуй на нее клал 
player_slot 128: gege
player_slot 132: gg wp
"
264,7528579615,"player_slot 129: да завали ебало
player_slot 1: мяу
player_slot 129: Спасибо
player_slot 0: лаг
player_slot 3: гг
player_slot 4: Спасибо
player_slot 0: ez
player_slot 0: ez
player_slot 4: за птсы
"
265,7528579403,"player_slot 4: so fucking happy we lose
player_slot 4: afk all game
player_slot 132: ez
"
266,7528576901,
267,7528576315,"player_slot 129: its raGE
player_slot 129: just go
player_slot 0: reconet
player_slot 128: duble c
player_slot 0: :D
player_slot 2: end
player_slot 2: gg
player_slot 1: go ff
player_slot 130: mega
player_slot 129: just move aside then
player_slot 129: dont d
player_slot 129: or dont tell us to end?
player_slot 129: chasing sniper
player_slot 129: nice
player_slot 129: okay
player_slot 129: understood
player_slot 129: reporting you puck
player_slot 2: ?
player_slot 130: ?
player_slot 2: gg
player_slot 131: ez
player_slot 130: ez am
player_slot 131: rr
"
268,7528570515,"player_slot 2: gg am fast
player_slot 2: am troling
player_slot 2: good am 
player_slot 2: end fast
"
269,7528568216,"player_slot 2: smok mepo
player_slot 4: 4 retards
player_slot 4: team
player_slot 4: 4 mongolitos
player_slot 132: eh youre pretty shit too
player_slot 131: who isnt ? 
player_slot 129: first invoker game?
player_slot 129: it's a hard hero maybe start with sniper
player_slot 131: first dota game
player_slot 132: sniper too difficult for him
player_slot 129: gg easy invoker
"
270,7528566218,"player_slot 132: EZ dark seer
player_slot 1: gg
player_slot 0: spec?
player_slot 129: most AFK team
"
271,7528564115,"player_slot 4: ) 
"
272,7528564101,"player_slot 2: ПП
player_slot 2: GG
player_slot 0: gg
player_slot 130: gege now?
player_slot 131: GG
player_slot 128: ez naix
"
273,7598698310,"player_slot 132: GG
player_slot 3: gg
"
274,7598697805,"player_slot 131: Wow
player_slot 131: everything for only Pudge :(
player_slot 2: sad we donmt have damange
player_slot 128: Can
player_slot 128: We
player_slot 128: end
player_slot 130: PA
player_slot 2: gg wp
player_slot 4: pa new meta
player_slot 130: WHY
player_slot 130: MAGE SLAYER?
player_slot 130: HAHAHAHAHAHAHA
player_slot 128: so ez bro
player_slot 131: mage slayer is the meta
player_slot 131: haha
player_slot 4: pa mael
player_slot 4: hes think hes pro
player_slot 4: lol
player_slot 130: NO FARM
player_slot 130: BUILDS MAEL
player_slot 130: HAHAHAHA
player_slot 1: hahaha useful talking DOG BH
"
275,7598697508,"player_slot 0: time muito fraquinho
player_slot 132: vc tbem em
player_slot 0: o menos fraco =)
"
276,7598697401,"player_slot 2: wtf bash
player_slot 2: barathun
player_slot 128: afk 
player_slot 4: suports
player_slot 131: our drow is griefing
player_slot 1: let enddd come on
player_slot 131: yeah end it
player_slot 131: but avoid these guys to save your games
player_slot 2: wait? 
"
277,7598697308,"player_slot 2: SAD
player_slot 3: Haha
player_slot 128: Go end straight
player_slot 3: go left
player_slot 3: faster
player_slot 4: go leave 
player_slot 128: lol
player_slot 1: yeah
player_slot 1: u wont get assessed
player_slot 128: Go leave if you want
player_slot 3: u the one who want s8
player_slot 4: ur such a weird dude
player_slot 3: go leave
player_slot 128: I can wait all the time
player_slot 128: i have my own pc
player_slot 3: idc
player_slot 128: im not dumb to abbandon
player_slot 0: ok?
player_slot 2: hahaha
player_slot 4: lmao dumbass
player_slot 0: why do u have to mention
player_slot 128: like iI care?
player_slot 4: u wont get abandon
player_slot 0: the pc
player_slot 3: like u the one who have pc
player_slot 0: whos man is this
player_slot 4: jesus chroist what a dumbhead
player_slot 128: go talk to yourself
player_slot 0: hes angry
player_slot 2: W)W
player_slot 2: STRONG
player_slot 128: basic
player_slot 0: oh pinoy
player_slot 2: but ez top
player_slot 128: yeah the way i rip your ass
player_slot 0: uhm
player_slot 0: u got raped top tho
player_slot 0: thats why you're like this
player_slot 2: hahahah
player_slot 0: u wanna give back
player_slot 0: the frustration
player_slot 0: u felt
player_slot 128: nope
player_slot 0: yes
player_slot 0: u know it
player_slot 0: its ok
player_slot 128: just enjoying myself here
player_slot 0: human nature
player_slot 128: im not a human
player_slot 0: yeye stop already
player_slot 0: now corny
player_slot 128: funny
player_slot 4: paka bida bida netng ni jugg halatang skwater e 
player_slot 4: papansin amputa
player_slot 0: hotdog
player_slot 128: iyakin mga pisonet
player_slot 128: HAHA xD
player_slot 0: wala nako pambayad
player_slot 4: xD daw 
player_slot 4: tangina 
player_slot 4: tas kami pa pisonet ah may pa xD ka pang bakla ka 
player_slot 2: hahaha
player_slot 128: nahiya ako sa netong
player_slot 128: patawa
"
278,7598696914,"player_slot 4: xd
player_slot 3: eZ MID
player_slot 3: IZIIZIIZIZ
player_slot 3: IZIZIIZ
player_slot 4: aburridos
"
279,7598696201,"player_slot 0: baniu invoker né 
player_slot 0: covarde
player_slot 129: pega na minha teta 
player_slot 129: XD
player_slot 0: ez
player_slot 128: ez jogo
player_slot 129: axe afk
player_slot 129: luna afk
player_slot 129: end
player_slot 4: TUtorial feito
player_slot 128: xD
player_slot 4: com aba desse dificil perder
"
280,7598694719,"player_slot 4: Ezzzzzzzzzzzzzzzzzzzzzz
player_slot 4: Report mars ty
player_slot 4: report dazzle mid ty
player_slot 128: dazzle mid?
player_slot 128: lol
player_slot 128: rip :(
player_slot 130: bro is 2 patches behind
player_slot 128: haha
player_slot 4: go end 
player_slot 4: afk farming
player_slot 4: i want these motfuckers just lose
player_slot 129: farm divine and give it to me
player_slot 4: go end pls
player_slot 4: ohh are u so bad?
player_slot 4: u can end??
player_slot 4: omg
player_slot 130: 17 mins
player_slot 130: wil ltake a bit
player_slot 4: i am afk faerming
player_slot 4: not playinf
player_slot 4: go end pls
player_slot 4: i want these people just lost
player_slot 130: bro
player_slot 130: let me put you out of your misery
player_slot 130: 
player_slot 131: HAHAA
player_slot 128: LOL
player_slot 4: now u can end?
player_slot 129: well thats a wrap
player_slot 128: that was funny
player_slot 131: well you split pushing
player_slot 4: bot lane.... u can end mid and top lane
player_slot 4: pfff
player_slot 128: our lane on bot was easy
player_slot 4: what a rdetds plñayes
player_slot 4: of course
player_slot 4: with m y lina
player_slot 4: reded
player_slot 128: yeah sorry :(
player_slot 128: it was obviously lina didnt know what she was doing
player_slot 4: who dont know how to play a lane like that
player_slot 131: who
player_slot 128: 3-15 rough
player_slot 131: idea was 
player_slot 131: dazzle mid
player_slot 128: sorry lina :(
player_slot 128: gg
"
281,7598694614,"player_slot 1: please dont kill me :(
player_slot 132: is he coming back?
player_slot 1: yes
player_slot 129: w8
player_slot 1: :)
player_slot 128: xD
player_slot 128: XD.-
player_slot 128: xD
player_slot 128: XD
player_slot 128: XDS
player_slot 128: XD
player_slot 2: grats on mmr 
player_slot 2: free
player_slot 128: xD
player_slot 128: xD
player_slot 128: Xd
player_slot 1: :(
player_slot 1: GG
"
282,7598694501,"player_slot 131: best last pick mid duzsa :)
player_slot 4: you have a PA?
player_slot 131: 0/5
player_slot 4: TA?
player_slot 3: safe lane ta lol
player_slot 1: ez mmr
player_slot 1: fucking mexican niggas
player_slot 130: lol
player_slot 4: I MEAN....reported
player_slot 1: just delete the games
player_slot 2: medusa mid 
player_slot 2: bounty off
player_slot 2: afkjañflkjaflñkjasflksafd
player_slot 2: peruvian pick
player_slot 132: ya'll grouped way early
player_slot 132: gg
player_slot 131: EZ
player_slot 131: dusa
player_slot 131: reoprit
"
283,7598694411,"player_slot 3: uff
player_slot 128: ?
player_slot 2: TECHIES PUDGE 2024
player_slot 3: hi
player_slot 3: ?
player_slot 3: Why?
player_slot 128: hope you enjoy the smurfing doom :P 500 games only is nice
player_slot 3: smurf
player_slot 3: ?
player_slot 132: gg
player_slot 130: gg
player_slot 128: gg
player_slot 2: FINALLY
player_slot 129: trash hc
player_slot 129: 0 damage
player_slot 4: gg
player_slot 3: gg
player_slot 0: GG
"
284,7598694306,"player_slot 4: creep te salvou cagao
player_slot 2: predice p causa
player_slot 4: nice off
player_slot 3: muito ez mano
player_slot 3: tenta mais um pouco aí
player_slot 2: jugg? :vc 
"
285,7598693413,"player_slot 1: ахха
player_slot 0: ФЫАЩЗХФЫАЩЗХФЫАЩЗХФЫАЩХЗФЫАЩХЗФЫАЩХЗФЫАХЗЩФЫАХЩЗ
player_slot 0: ФЫАЩЗХФЫАЩХЗХФАЩЗЫФХАЗЫЩФХЫЗАЩ
player_slot 129: end pls
player_slot 132: gg
player_slot 131: gg i guess
"
286,7598692916,"player_slot 3: xvre
player_slot 0: nice trade
player_slot 1: dios poorque me toca estos supps x.x
player_slot 1: AHORA SI SALTA ESA CAGADA
player_slot 1: xdddddddddddd
player_slot 128: yu
player_slot 128: y tu causa 
player_slot 128: storm q solo me busca
player_slot 128: xd
player_slot 128: d
player_slot 128: xd
player_slot 128: buscap e oe
player_slot 128: Q fue stoerm
player_slot 4: ez ursa
"
287,7598692601,"player_slot 0: g
player_slot 128: ggs
player_slot 130: gg
"
288,7598691704,
289,7598691516,"player_slot 0: ne pushte
player_slot 131: я спешу
player_slot 0: pust huesos livnet
player_slot 131: пудж не виноват
player_slot 131: ебать вы дефаете за пуджа
"
290,7598690901,"player_slot 128: F[f[f[[f[f[
player_slot 128: {f[f[f[
player_slot 128: репорт киньте пуджу
player_slot 1: Да похуй обычка же
player_slot 128: киньте реп уебану
player_slot 128: он чтобы ты понимал лион
player_slot 1: гриму что ли?(
player_slot 128: стоял всю игру в смоке пиздил экспу у меня
player_slot 128: пужду
"
291,7598690412,"player_slot 0: end team afk
player_slot 4: EZ VOID
player_slot 4: END
player_slot 3: report pudge
player_slot 1: gg gl next
player_slot 3: afk jungle last 1011m
player_slot 3: 0m
player_slot 3: 10m
player_slot 130: gg
player_slot 4: EZ VOID
player_slot 4: EZ HC
"
292,7598690202,"player_slot 3: 有人想赌博吗？
player_slot 130: ?
player_slot 132: gg
"
293,7598689805,"player_slot 130: ?
player_slot 0: ez
player_slot 128: gg wp 
player_slot 128: ez
"
294,7598689618,"player_slot 4: tatatatata
player_slot 0: muere
player_slot 130: tatata
player_slot 0: ty
player_slot 130: gg
player_slot 132: XD
player_slot 132: DX
player_slot 129: q pasa por un carajo
player_slot 131: xd
"
295,7598689505,"player_slot 4: rici
player_slot 131: Gg
player_slot 4: a mimir
"
296,7598689416,
297,7598689301,"player_slot 131: just end
player_slot 131: everylane got shit on
player_slot 131: just go mid
player_slot 2: why def then?
player_slot 131: im niot
player_slot 131: mid
player_slot 2: ok
player_slot 2: your team is waisting our time
"
298,7598689207,"player_slot 4: mari co
player_slot 4: como te llevas kills
player_slot 4: ty
player_slot 1: PUEDEN ENTRAR TODO MEDIO 
player_slot 1: POR FAVOR
player_slot 4: buenisima 
player_slot 4: ya acabala aburirdo
player_slot 129: ahya
player_slot 2: invoker kchado en mid
player_slot 4: esta 
player_slot 1: UNA KK ESE INVOKER 
player_slot 4: aburrdo
player_slot 1: Y MIS SUPPORTS
player_slot 129: ya?
player_slot 4: Se les regala la partida y no puede acabar que asco
player_slot 130: no sabia que regalar era viol.... en mid
player_slot 4: que ganaste ? 
player_slot 4: lol
player_slot 4: no me haghas reir 
player_slot 130: puntitos
player_slot 4: me dejo jalar y
player_slot 4: ganaste
player_slot 4: ?
player_slot 4: lol
player_slot 4: me aburre cuando no saben sus roles
player_slot 132: xd
player_slot 129: xd
player_slot 132: abusivo
player_slot 1: Report a esa kk de team
player_slot 4: izi
player_slot 1: que me toco
player_slot 1: fast
player_slot 128: k abuso
"
299,7598689113,"player_slot 4: go end
player_slot 2: ogre griefing  :(
player_slot 131: will do nephew -Snoopdog
player_slot 4: yeah get the 4 wards at tower 2 top
player_slot 4: put 1 sent
player_slot 1: nobody needs obs. so i took it
player_slot 1: XD
player_slot 2: if you put a sentry down at the tier 1 tower near the secret shop you'll get 4 wards
player_slot 2: :)
player_slot 4: report ogre for toxic/griefing 
player_slot 4: thanks
player_slot 4: braindead ogre
"
300,7598688916,"player_slot 131: sin ayuda p :c 
player_slot 128: xd
player_slot 131: yada
player_slot 128: Xd
player_slot 3: xd
player_slot 128: TOY MUY DURO
player_slot 3: xd
player_slot 131: d
player_slot 131: pa eso lo ayudan causa
player_slot 1: a la fifi
player_slot 3: es nuestro rol
player_slot 3: :c 
player_slot 3: que estaremos pagando
player_slot 4: como si hubieran ganado linea teclean csmr
player_slot 3: report invoker por favor
player_slot 3: primer item 
player_slot 3: travel
player_slot 131: MUEVETE MRDA
player_slot 131: el que no se meuve es acbro
"
301,7598688508,"player_slot 3: GG
"
302,7598688103,
303,7598688017,"player_slot 3: unlucky
player_slot 3: str8
"
304,7598687811,"player_slot 1: ну шо там
player_slot 2: кажется что он наигрался
player_slot 130: агент )
"
305,7598687515,"player_slot 2: GG
player_slot 1: БОЖЕ
player_slot 1: БЛЯТЬ
player_slot 1: ПОЧЕМУ 
player_slot 1: НУ ЗА ЧТО
player_slot 2: go end
player_slot 1: ЧИСТО АКС
player_slot 1: АГЕНТ 07
player_slot 130: чисто тайд
player_slot 1: тайд?
player_slot 130: молодым не понять
player_slot 1: Мне 35
player_slot 130: ну чистота
player_slot 130: чисто тайд
player_slot 1: несите нахуй
player_slot 1: они все фармят
player_slot 1: Мы с абой бегаем
player_slot 1: Как обосраные
player_slot 1: рядом с т4
player_slot 131: ((
player_slot 131: энтонииии
player_slot 3: сказочные долбаебы
player_slot 4: в трон иди сразу 
player_slot 4: те
player_slot 3: самые тупые за последний месяц
player_slot 132: кто виноват то
player_slot 132: в поражении
player_slot 132: по итогу
player_slot 4: Акс
player_slot 2: f[f[f[ff[f[f[f[f[f
player_slot 132: точно?
player_slot 4: ты же проебал мид 
"
306,7598687408,"player_slot 2: tip me sniper?
player_slot 131: go mikd
player_slot 131: mid
player_slot 2: ez mid?
player_slot 2: lag
player_slot 132: gg ez team
player_slot 2: ez mid
player_slot 0: sniper first pick?
player_slot 132: report pls
player_slot 128: davion hc zzz
player_slot 2: davion is good hc
player_slot 2: but ur not have midlaneer
player_slot 4: comend super ogre
player_slot 128: chupame la gampi tu que es bueno dice
player_slot 2: ez
player_slot 1: gg wp
player_slot 4: ez
player_slot 132: report sniper ple
"
307,7598687219,"player_slot 132: haha
player_slot 132: def muna
player_slot 128: mga BOBO e
player_slot 0: smurf meepo
player_slot 128: lol
player_slot 128: MEEPOtanga
player_slot 132: hahaha
player_slot 128: wanne bi kabang gago ka?
player_slot 2: what mean tanga
player_slot 132: meepong makonochi
player_slot 130: gege
player_slot 132: stupid idiot
player_slot 128: acient pala tong MEEPOtanga
player_slot 131: hahahha
player_slot 128: AGA pa meeoptanga
player_slot 128: MEEPOTANG INA
player_slot 128: bobo mo
player_slot 132: idiot meepo
"
308,7598686918,
309,7598686518,"player_slot 129: SI NO TUVIERA ESE AXE CACA
player_slot 129: LES METERIA LA PING4
player_slot 4: axe pasa divine
player_slot 4: igual ya te conto como abandono
player_slot 128: puedes jugar hijo de tu pt madre?
player_slot 131: REPORT
player_slot 131: AXE
player_slot 131: PLS
player_slot 4: report tiny ? 
player_slot 4: y lo reporto
player_slot 131: pq
player_slot 131: xd
player_slot 4: 0-5
player_slot 4: es core
player_slot 4: cetro primer item
player_slot 130: caya wano
player_slot 131: yo lo vi
player_slot 131: con urna xd
player_slot 131: que hablas xd
player_slot 3: dejen a este cholito
player_slot 4: urna y cetro es todo lo que tiene
player_slot 3: no razona mis reyes
player_slot 131: pelea
player_slot 131: de imbeciles
player_slot 131: en top
player_slot 131: chequen
player_slot 131: quien ganara
player_slot 131: tu mono
player_slot 129: xD
player_slot 129: JAJA
player_slot 131: o mi mon
player_slot 131: mono
player_slot 129: PELEA DE METAPOTS
player_slot 3: report life off pls
player_slot 4: ese huskar
player_slot 4: esta feliz
player_slot 4: De ganar
player_slot 4: su dota
player_slot 4: xdxd
player_slot 131: papi solo tuve
player_slot 131: que armarme
player_slot 131: tanque
player_slot 131: y esperar
player_slot 4: ganas por este tiny basura
player_slot 131: que te regales
player_slot 4: y este magnus
player_slot 4: que  no sabe jugar
player_slot 131: como imbecil
player_slot 4: pezuña
player_slot 4: no te engañes
player_slot 131: yaya
player_slot 128: xd
player_slot 131: pon tu denuncia
player_slot 128: que wanos
player_slot 128: alaos
player_slot 4: igual el axe
player_slot 4: va a perder
player_slot 128: ya
player_slot 131: ese axe
player_slot 3: tarado
player_slot 131: report
player_slot 4: en low encima
player_slot 3: report life 
player_slot 4: por reportes
player_slot 3: recomiendo
player_slot 4: xdxd
"
310,7598685806,
311,7598685401,"player_slot 132: nice russian smurf
player_slot 132: scum
player_slot 2: report arc please
player_slot 132: get fucked
player_slot 2: report arc
player_slot 2: go learn the hero in pubs
player_slot 132: not the dagon bara?
player_slot 2: it was the best working strat of the game
player_slot 2: even with the feeding lol
player_slot 2: better than this arc no boots
player_slot 2: no fucking boots
"
312,7598684915,"player_slot 3: ?
player_slot 128: all mid please
player_slot 128: afk
player_slot 2: cala b oca
player_slot 128: all mid
player_slot 131: ?
player_slot 130: ????
player_slot 2: ainda bem q esse riki e avoidado
player_slot 3: turbo ?
player_slot 130: piada isso aqui
player_slot 130: wtf
player_slot 3: piada :?
player_slot 1: MANO DE 0
player_slot 1: QUE TENSO
player_slot 3: 16/0
player_slot 132: smurf reporte
"
313,7598684302,"player_slot 129: wtf
player_slot 131: XD
player_slot 130: so anoying
player_slot 131: Feed early then blame your teammates
player_slot 131: typical anceint player
player_slot 131: report axe please
player_slot 131: ggs
player_slot 131: get him lower than 2k
player_slot 131: so he cant 
player_slot 131: q anymore
player_slot 130: hes salty
player_slot 130: salty little pickle cracker
player_slot 130: gg wp!
player_slot 0: lion wtf
player_slot 131: report axe
player_slot 131: ty
"
314,7598684013,"player_slot 128: уйди с лайна на гриме
player_slot 128: погангай
player_slot 128: го энд
player_slot 128: скучно пиздец
player_slot 4: магнус шмотки розбил
player_slot 4: ломайте
player_slot 131: ggs
"
315,7539376312,
316,7539367519,"player_slot 130: ))))))))
player_slot 4: ?
player_slot 129: xt 
player_slot 129: че
player_slot 4: Lol
player_slot 131: ?
player_slot 131: VSE NORM?
player_slot 4: gg
player_slot 4: report ss
player_slot 4: gg
player_slot 130: геге
player_slot 1: gg! 
player_slot 130: радуйся пудж, выйграли тебе
"
317,7539367401,"player_slot 128: как же я твою маму трахал 
player_slot 0:  xddddd
player_slot 128: 10хп)
player_slot 128: )
player_slot 0: wp
player_slot 0: solo))0
"
318,7249498900,"player_slot 3: зевс ультуй
player_slot 2: хейтеры жука
player_slot 2: 
player_slot 4: xd
player_slot 132: gg 
"
319,7567407515,"player_slot 129: пп
player_slot 129: gg
player_slot 130: гг
player_slot 131: gg
player_slot 129: gg
"
320,7567406418,"player_slot 130: я бы тебя даже типнул на течке
player_slot 130: жаль с тимой не повезло
player_slot 131: ?
player_slot 130: да не надо
player_slot 131: Нет смысла
player_slot 130: дайте закончим
player_slot 0: nrs
player_slot 130: изи
"
321,7567406116,"player_slot 1: change player?
player_slot 4: EZ
"
322,7567404006,"player_slot 4: damn dude
player_slot 4: gege 
player_slot 128: ggwp
player_slot 131: ggwp
player_slot 129: biggest throw =/
"
323,7567403711,
324,7567402507,"player_slot 128: 这就结束了
player_slot 130: 20分钟就该没考虑
player_slot 130: 没了
player_slot 130: 被你断了一波节奏
"
325,7567402206,"player_slot 2: joker
player_slot 129: GG
player_slot 2: EZ
player_slot 2: slowhands
player_slot 1: GG
player_slot 1: WEZ TOP
player_slot 2: EZ
"
326,7567400918,"player_slot 132: изи мид
"
327,7567397404,"player_slot 3: RC
player_slot 132: g throne this retard razor is ruining on purpose
player_slot 128: :))
player_slot 1: Dedf
player_slot 1: Def
player_slot 3: tp cancelled mirana?
player_slot 4: gege
"
