Match Id,Transcript,Toxicity,Toxicity Ranking
7643094912,"player_slot 2: да он все походу
player_slot 2: го некст пасаны 
player_slot 2: ливайте
player_slot 3: ливай бездарь
player_slot 2: ты смешной что ли? 
player_slot 2: ливни
player_slot 130: иди нахуй
player_slot 2: (
player_slot 2: легкий
",Moderate Toxicity,4
7643094808,"player_slot 4: 至于吗
player_slot 129: 推吧
",No Toxicity,1
7643094618,"player_slot 2: pidors
",Moderate Toxicity,4
7643093916,"player_slot 3: 宙斯了
player_slot 3: 宙斯了
player_slot 3: 宙斯了
player_slot 3: 宙斯了
player_slot 132: 哪里有宙斯
player_slot 3: 没宙斯你就这水平？
player_slot 3: 你也知道没宙斯了啊
player_slot 132: 你问问巨魔他是不是蹦了，
player_slot 132: 上路穿了，直接没了
player_slot 3: 宙斯了？
",Mild Toxicity,3
7643093202,"player_slot 2: eto gg
",No Toxicity,1
7643092903,"player_slot 3: DEAD
",No Toxicity,1
7643092101,"player_slot 129: GG
",No Toxicity,1
7643091804,,Undetermined,0
7643091715,"player_slot 4: gg wp
player_slot 4: ez mid
",Low Toxicity,2
7643091311,"player_slot 130: ну сломайте по фасту
player_slot 130: че вы тяните
player_slot 1: не дефайте
player_slot 131: да пошел нахуй
player_slot 131: сын твари
player_slot 131: еще че
player_slot 1: легчайшая катка
player_slot 1: против слабого арка
player_slot 131: ну пойдем лобби
player_slot 131: посмотрим кто слабый
player_slot 1: пойди нахуй
player_slot 131: ну вот
player_slot 131: ссышь
player_slot 131: признай
player_slot 131: если бы не моя команда
player_slot 131: вы бы хуй сосали
player_slot 1: если бы если бы если бы
",Extreme Toxicity,5
7643090703,"player_slot 128: gg
player_slot 128: ff plz
player_slot 1: DONT DEF
player_slot 131: +
player_slot 128: i leave
player_slot 128: wait silwnt
player_slot 128: 1 minute
player_slot 128: gg
player_slot 128: ty for game
player_slot 128: ez pts for you
player_slot 1: True
player_slot 130: Ez mid
player_slot 2: indeed 
player_slot 3: nt 
player_slot 2: imagine if u didnt counter me
",Low Toxicity,2
7643090400,"player_slot 0: tatanga
player_slot 2: HAHAH
player_slot 2: mga bobo
player_slot 3: mga walang arat
player_slot 2: omsim
player_slot 3: 8 souls
player_slot 3: ulit
player_slot 3: WOAW
player_slot 2: baka nigga yan
player_slot 0: wiseman pangalan mo pero ganyan ka gumalaw
player_slot 0: sapakin kita jan
player_slot 130: omsm
player_slot 3: nag dedef pa ung
player_slot 0: awts
player_slot 0: HAHAHA
player_slot 0: awts
player_slot 3: SS nyo
player_slot 2: omsim aport
player_slot 3: hala
player_slot 3: def 
player_slot 3: ""KAYA PA ""
player_slot 0: ?
player_slot 4: Z
player_slot 4: EZ
",Moderate Toxicity,4
7643090316,"player_slot 128: зачем вы дэфаете?
player_slot 1: чтобы секс быыл
",Low Toxicity,2
7643089914,"player_slot 131: ))
player_slot 131: нашел
player_slot 129: нахуя время то тянуть 
player_slot 129: вы проебали уже
player_slot 3: хз
player_slot 1: вы за рошаном ходили?
player_slot 1: про время он говорит))
player_slot 130: всем удачи
player_slot 128: гг
player_slot 1: там стратег не парься
player_slot 129: gg wp
",Mild Toxicity,3
7643089911,"player_slot 132: заканчивайте
player_slot 132: это не игра
player_slot 132: а цирк
player_slot 0: гг
player_slot 2: xd
player_slot 132: репортаните
player_slot 132: гулю
player_slot 132: чтоб вам не попадался
",Mild Toxicity,3
7643089812,"player_slot 128: делает RAMPAGE
player_slot 129: ну подождите
player_slot 129: вы это еще и играете
player_slot 3: c
",No Toxicity,1
7643089512,"player_slot 132: JD
",Undetermined,0
7643089412,"player_slot 128: push
player_slot 128: 。
player_slot 2: ez
player_slot 2: mvp
",No Toxicity,1
7643089318,"player_slot 0: ez
player_slot 0: ez
player_slot 128: 不知道哪个畜生
",Mild Toxicity,3
7643089017,"player_slot 0: хата горит
",No Toxicity,1
7643089016,"player_slot 3: анлак
player_slot 1: ?
player_slot 4: жёская
player_slot 4: заруба
player_slot 1: ?
",Undetermined,0
7643088616,,Undetermined,0
7643088402,"player_slot 3: cyjcbnt afcnjv
player_slot 3: сносите фастом
player_slot 3: мы в 3ем не дэфаем
player_slot 129: я не с ними в пати
player_slot 128: gg ez
player_slot 4: ez mid
player_slot 129: gg
player_slot 128: ХАСХАХАХА
player_slot 128: АХАХАХАХАХХ
player_slot 128: ТЫ ПРОЕБАЛ МИД В 0
player_slot 4: пока изи мид сынок 
player_slot 128: gg ez mid
",Mild Toxicity,3
7598364413,,Undetermined,0
7598363511,"player_slot 128: gg
player_slot 0: Всем удачи.
player_slot 4: GG
",No Toxicity,1
7598363405,"player_slot 131: is this a bot game?
player_slot 1: end str8 pls
player_slot 129: deF?
player_slot 132: report tide
player_slot 132: 0-6
player_slot 4: tide give up 
player_slot 3: i mean sniper spec also farming ur jg lmao
player_slot 2: Gg
player_slot 129: Wheres snipe?
player_slot 129: Haahha
player_slot 128: gg
",Low Toxicity,2
7598363011,"player_slot 0: ебало оффни хуйло бородатое
player_slot 0: мать твою в канаве увидеть
player_slot 0: ЕБЛЕТ НА 0 СУКА
player_slot 0: фид за 100 на киви
player_slot 0: сколько раз ты был не один столько раз я ебал твою мать в очко
player_slot 0: ебало волосатое прикрой
player_slot 131: да закройся бумер
player_slot 131: сосал же
player_slot 0: ебало оффни старик
",Extreme Toxicity,5
7598362811,,Undetermined,0
7598362603,"player_slot 4: gg
player_slot 1: go  next
player_slot 132: were you trying to bully me in mid lencer?
player_slot 132: hahahaha
player_slot 0: GG
player_slot 131: dr nono
player_slot 2: fck u
player_slot 2: hahaah
player_slot 2: pduige fcvk u
player_slot 131: fk u r mom
player_slot 2: i dont have mom
player_slot 4: this pudge noob
player_slot 4: missed too many hooks in lane XD
player_slot 131: itsa oky
player_slot 131: u win lol
player_slot 132: silencer was trying to bully a zeus lol
player_slot 131: dr lol
player_slot 131: lol
player_slot 131: dr
player_slot 2: hahaha
player_slot 2: fck ur mom
player_slot 2: puidge
player_slot 2: fcvk ur mom
player_slot 0: noob team
",Moderate Toxicity,4
7598362409,"player_slot 131: я пикнул 4
player_slot 131: tckb xnj
player_slot 129: мы с пивом в руках
player_slot 3: мы с пенисами в руках
player_slot 1: зацени пятерку
player_slot 0: чо парни ники пишет 
player_slot 0: пенис играли в пати вчера, а теперь по разные стороны
player_slot 0: мишаня
player_slot 0: ты да
player_slot 131: да
player_slot 0: пон пон
player_slot 0: ники пфб пишем 
player_slot 3: zxcpenis
player_slot 131: я миша
player_slot 0: ГОУ ГОУ МАРСИ ВИСП 2К АВГ
player_slot 0: снайпер
player_slot 0: а тебя марси висп
player_slot 0: не пиздили
player_slot 0: на днях ? 
player_slot 0: снайпер
player_slot 131: ?
player_slot 0: марси висп играли вс тебя ?
player_slot 131: lf
player_slot 131: да
player_slot 131: я их ппосле это в пати взял
player_slot 131: но узнал что это их ппервая ппобеда была за 8 игр
player_slot 0: рейд босса
player_slot 0: бьёте ?
player_slot 2: ???
",Mild Toxicity,3
7598362209,"player_slot 3: собака ебучая на инвокере
player_slot 0: Как стрим?
player_slot 0: Я в ютубе?
player_slot 0: блогер бля)
player_slot 1: сколько ммр люкан?
",Moderate Toxicity,4
7598360210,,Undetermined,0
7598360208,"player_slot 1: ok
player_slot 131: XD
player_slot 131: gj 
player_slot 131:  ) 
",No Toxicity,1
7598360101,"player_slot 132: baiteed
player_slot 4: idk why pick medu against am
player_slot 132: bunch of noobs
player_slot 132: haha
player_slot 131: idk y invoker noob
player_slot 132: we lucky sf pro
",Mild Toxicity,3
7598359914,"player_slot 130: viper
player_slot 132: gg
player_slot 129: cm jakiro 
player_slot 129: thanks
player_slot 3: ez
player_slot 2: gg wp
player_slot 129: 
",No Toxicity,1
7598359804,"player_slot 1: акс
player_slot 1: а ты где?
player_slot 1: куда ушел?
player_slot 128: ncie suport
player_slot 3: почему трон не упал?
player_slot 3: 26 минута же идет
player_slot 3: блять
player_slot 129: потому что ты слабый
player_slot 3: +
player_slot 129: кучка отбросов чисто
player_slot 129: 1х9
player_slot 129: я в шоке с них
player_slot 129: просто мусор пати
player_slot 1: у нас мк/
player_slot 1: компенсирует
player_slot 1: это
player_slot 1: не переживай
player_slot 129: ну там только 1 
player_slot 129: лан гг 
player_slot 4: ну ты пытался
player_slot 129: не затащу
player_slot 2: соло 
player_slot 129: ты кто
",Moderate Toxicity,4
7412117004,"player_slot 3: xd
player_slot 128: tanto odio  
player_slot 2: pa eso ursa?
",No Toxicity,1
7412114201,"player_slot 3: nc roshan
player_slot 3: stupid
player_slot 0: gg
player_slot 4: wait me
player_slot 128: gg
",Low Toxicity,2
7500836809,"player_slot 130: а
player_slot 131: xD
player_slot 131: FARM IN LANE 
player_slot 131: 3
player_slot 131: XD
player_slot 131: russian draft
player_slot 131: Xd
player_slot 131: party of russtards
player_slot 130: так это русский сервер
",Mild Toxicity,3
7500836210,"player_slot 129: I LOVE DOTA
player_slot 3: rog
",No Toxicity,1
7500836011,"player_slot 3: импакт ебаного сапорта пуджа неоценим словами
player_slot 3: но цифры могут
player_slot 3: -10 из 10
player_slot 3: пидорас сука)
player_slot 128: так у тебя такой же импакт не?
player_slot 132: слабые
player_slot 132: ВЫ че
player_slot 132: Сука
player_slot 132: ахуели
",Extreme Toxicity,5
7500834207,"player_slot 1: че думаешь на джагере, сетик бесплатный за конфеты купил теперь профи?
player_slot 1: я таких как ты на завтрак хаваю
player_slot 1: запомни
player_slot 130: ezzz
player_slot 128: gg wp
",Mild Toxicity,3
7500834114,"player_slot 3: tip me pls
player_slot 129: WP 
player_slot 132: commend me
",No Toxicity,1
7500833703,"player_slot 1: да не тяните уебаны
player_slot 4: лохи
",Moderate Toxicity,4
7500833203,"player_slot 4: хотите од через кноху?
player_slot 130: просто хотим од
player_slot 130: сладенький
player_slot 4: да забей считай наугад пикнул
player_slot 4: только нахуя
player_slot 3: GG
player_slot 4: пиздец вы
player_slot 4: мид помойка гг
player_slot 4: гг
player_slot 128: gg
player_slot 130: gg
player_slot 4: изи
",Moderate Toxicity,4
7500832910,"player_slot 128: end
player_slot 128: i go jungle
player_slot 4: lol
player_slot 128: suo kk
player_slot 1: sry g baby woke up
player_slot 128: adsdasdas
player_slot 128: comend sky hc
player_slot 2: gg wp
player_slot 128: zzzz
player_slot 131: gg
",No Toxicity,1
7500832518,"player_slot 2: забавно
player_slot 131: зря чат открыл
player_slot 131: (
player_slot 131: а че во время твоего первого перекач с шардом не работает
player_slot 131: О.о
player_slot 131: сын шлюхи на белке
player_slot 131: зачем ты что то нажимаешь
player_slot 131: вообще 
player_slot 131: объясни 
player_slot 131: мне 
player_slot 131: ебанат с 20 лвлом мид плеер
player_slot 131: собрал белку в мид с ненужным глепниром 
player_slot 131: закрой еблище 
player_slot 131: уже 
player_slot 131: ты же нихуя команде не делаешь
player_slot 2: в свой чатик пиши децл
player_slot 131: у меня мут
player_slot 131: ебанат
player_slot 131: я в консоль пишу 
player_slot 131: да
player_slot 131: хуесос у нас он 
player_slot 131: белкаплеер йоу
player_slot 131: бкб собрал
player_slot 131: с 2к хп своими
player_slot 131: думает поможет
player_slot 2: А тебя не смущает что вы 2 кери
player_slot 131: пьянь 
player_slot 2: как два барана
player_slot 2: стояли
player_slot 131: бро а че мне уступать 
player_slot 131: ему?
player_slot 2: ну я и говорю бараны
player_slot 2: а так бы норм катка
player_slot 131: ты бы доверил кери поз
player_slot 2: ролл
player_slot 131: челу с ником
player_slot 2: и нет вопросов
player_slot 131: СARRY GOD
player_slot 2: пофиггу какой ник
player_slot 131: там же еблан играет
player_slot 131: чел просто пикнул 
player_slot 131: героя
player_slot 131: ему похуй было 
player_slot 131: мне тоже стало 
player_slot 131: я изначально ставил роль
player_slot 131: похуй мне 
player_slot 2: два барана
player_slot 2: я тебя замутил)
player_slot 131: да закрой ебало
player_slot 131: нытик
player_slot 2: к врачу сходите если ты в игре
player_slot 2: кому то что то доказываешь)
player_slot 131: да все закрой ебало але
player_slot 131: ты свои смерти видел на лайне
player_slot 131: не пиши мне в чат
player_slot 131: 2 8
player_slot 131: mid player
player_slot 131: ?
player_slot 131: buy ur pc
player_slot 1: no 5
",Extreme Toxicity,5
7500832412,"player_slot 131: ты еще к себе домой увези, уебок
player_slot 4: когда трон мне будешь пушить
player_slot 4: увезу
player_slot 4: соре 5 мин соло на линии
player_slot 131: бля, как этот пудж вообще килы делает
player_slot 3: ?
player_slot 128: XD
player_slot 131: самое обидное, что у вас такие посредственные коры
player_slot 131: пудж вообще нулевый
player_slot 131: но вам так повезло что у нас бруда
player_slot 130: решил вам тип поплакатся
player_slot 130: азхафйХхапхаазхЗХЗХ
",Moderate Toxicity,4
7528582608,"player_slot 129: :)
player_slot 129: lol
player_slot 128: why hate?
player_slot 128: gg
player_slot 129: gg
player_slot 132: ggwp
player_slot 131: gg
player_slot 4: report wd
player_slot 4: afk
",Low Toxicity,2
7528580213,"player_slot 3: репорт абадонна
player_slot 128: xd
player_slot 128: GE GE
player_slot 132: haha
player_slot 128: GO END
player_slot 128: wE AFK
player_slot 2: liar 
player_slot 128: AXE SAYS SO
player_slot 2: do die from neutrals then
player_slot 132: RS
player_slot 128: gG
",Low Toxicity,2
7528579709,"player_slot 4: ia tvoi rot ebal
player_slot 4: ovash na lege
player_slot 4: gavno
player_slot 4: meepo shittiest smurf ever
player_slot 4: nice boost c u n t
player_slot 4: meepo she yleo
player_slot 4: nice boost
player_slot 4: boost next time
player_slot 4: xuisos
",Extreme Toxicity,5
7528578302,"player_slot 130: ez team
player_slot 129: TOMA AI NO SEU RABO
player_slot 130: kakas de mrds
player_slot 129: TOMA MAIS
player_slot 129: OTA
player_slot 130: pierdasn ratas de mrds
player_slot 130: ratats
player_slot 130: GGG
player_slot 130: POR NO RETIRARSE
player_slot 2: XD
player_slot 1: ez lane!
player_slot 4: ez mid
player_slot 130: s¿u estupídes les costo
player_slot 2: ez jaki
",Moderate Toxicity,4
7528577912,"player_slot 131: i wanted to :(
player_slot 2: this beginning
player_slot 2: marks their end
player_slot 2: ls ur base
player_slot 4: ggwp
player_slot 3: Ggs
player_slot 2: ez mid
player_slot 130: gg
player_slot 2: ez game
",Low Toxicity,2
7598698616,"player_slot 129: А че сферы такие красивые
player_slot 2: если бы Вы знали, кому Вы проигрываете...
player_slot 0: ВКУСНОЕ ПИВО.....
player_slot 0: С ОРЕШКАМИ
player_slot 0: И ВУМАН В ПРИДАЧУ
",Low Toxicity,2
7598698309,,Undetermined,0
7598698115,,Undetermined,0
7598698100,"player_slot 0: saoijsaijhnasnp
player_slot 0: MID LIXO]
player_slot 128: ggwp
player_slot 0: v . sf
",Low Toxicity,2
7598698018,"player_slot 131: НУ ЭТО РЕПИК ЗА БУСТ
player_slot 2: ?
player_slot 2: komu
player_slot 131: ПО ЧЕМУ ИМЕННО ТЫ ПОСТАВИЛ ВОПРОС 
player_slot 131: ВСЕ ЛЕГКО 
player_slot 2: potomu chto u menya 30k 
player_slot 2: mne alch dal ags
player_slot 131: AGA
",No Toxicity,1
7598698007,"player_slot 0: str8 end 
player_slot 0: done 
player_slot 0: report lc 
player_slot 132: tactical silence
player_slot 0: report lc 
player_slot 131: Wtf
player_slot 131: slark
player_slot 1: yeah
player_slot 129: can i end
player_slot 129: with peace 
player_slot 1: go now 
player_slot 129: DOG
player_slot 131: Sakit masunog
player_slot 131: wahahaha
player_slot 0: sure 
player_slot 132: well done troll
player_slot 1: im more carry than slark
player_slot 128: it s nothing to be proud of
player_slot 128: shows ure a bad sup
player_slot 1: HAHAHAHA
player_slot 0: SUOPP LC AND THIS SALRK BRO REALLY ?
player_slot 1: almost kill that mid 
player_slot 0: ASK TROOL PREVIOUS GAME 
player_slot 129: let creep end
",Mild Toxicity,3
7598697419,"player_slot 2: MENOS MAL NO MCONTARA
player_slot 4: cuenta ?
player_slot 3: XD
player_slot 3: CAsi la cago xd
player_slot 128: wena coop
player_slot 129: enfermos de mrd
player_slot 131: tan facil
player_slot 128: reporten esa mula
player_slot 131: gana de una pe ctmr
player_slot 4: xd
player_slot 129: report ogro hdp
player_slot 3: Burros xd
player_slot 129: hdps
",Moderate Toxicity,4
7598697004,"player_slot 3: gg for me
player_slot 132: гады вам пизда я на школьниках
player_slot 3: alien madurchod
player_slot 1: teri amma kabhosda in russian
player_slot 4: ?""?""sa
player_slot 132: ebalo zavalite
player_slot 128: та закрой ебало свою, кебаб палестинский
player_slot 131: palestine suck jews dick
player_slot 1: Ez pudge
player_slot 128: u gonna ride my cock untill u bleed out from ur asshole
player_slot 1: abbe ja be laure
player_slot 128: then
player_slot 1: lund pa
player_slot 1: chodoon ga tujhe
player_slot 1: per aj nahi
player_slot 128: i'll cum on ur mom face
player_slot 132: 0)
player_slot 4: ?
player_slot 0: ?
player_slot 3: ?
player_slot 1: hello?
player_slot 1: pa ?
player_slot 4: pa kid
player_slot 1: are u ok ?
player_slot 3: kids
player_slot 0: 0 impact pa
player_slot 1: KIDS?
player_slot 3: meepo pickers
player_slot 1: 1k trash
player_slot 3: idiot smurfs
player_slot 4: 1k smurf
player_slot 3: ?
player_slot 1: hello
player_slot 1: say some thing 
player_slot 1: in russian
player_slot 128: ur mom suck
player_slot 1: HAHHAHAHA
player_slot 128: )
player_slot 1: ez noob
player_slot 1: 1k trash
player_slot 128: ur mom ez
player_slot 1: HAHAHAHA
player_slot 1: 1k
player_slot 3: eZ
player_slot 1: talk mnore
player_slot 3: EZ MID
player_slot 1: 1k
player_slot 128: but she pro
",Extreme Toxicity,5
7598697003,"player_slot 132: kkkkkk
player_slot 132: vcs sao mt ruins
player_slot 132: kkkkkkkkkkkkk
player_slot 132: tao em 3 tem uns 4 minutos
player_slot 132: até a spec veio
player_slot 132: numa lane de dp
player_slot 2: nice
player_slot 128: da g gfast
player_slot 128: ja era
player_slot 3: vem
player_slot 128: vai reto 
player_slot 128: gg
player_slot 0: izi ursa
player_slot 2: imagina chamar os outros de ruim, sendo arconte
player_slot 131: uahauha
player_slot 2: kkkkkkkkkkk
player_slot 131: vc e mochila
player_slot 2: tu é péssimo, Ursa
player_slot 131: mid ganhando solo
player_slot 2: Faz bf contra Spectre, jurando que vai dar outfarm nela kkkkkkkk
player_slot 128: ursa e  off escolheram os itens errados
player_slot 128: gg
player_slot 132: n é outfarm
player_slot 130: a culpa édo off
player_slot 132: é só pra acompanhar msm
player_slot 130: meu mid com 4 min dew jogo ]
player_slot 1: ollha os meus itens
player_slot 130: 5 /0
player_slot 1: aki e puro youtube
player_slot 130: 0/5
player_slot 130: da gg ai mano
player_slot 128: mid feeder off que fez glimer e nao tanka
player_slot 128: e ursa sem bkb
player_slot 128: como ganha ?
player_slot 4: ASEGYIUASE
player_slot 1: isso q huskar e meu counter
player_slot 4: ASGEHIUOYASEG
player_slot 2: gg ez
player_slot 2: vlw ursa
",Mild Toxicity,3
7598696519,"player_slot 130: акс
player_slot 1: ?
player_slot 2: атакс
player_slot 130: и выигрывать теперь не хочется
player_slot 128: да в падлу играть 
player_slot 1: встань афк
player_slot 130: гг 
player_slot 128: еще и вс этого слабоумного неа мипо 
player_slot 128: пиздец 
player_slot 130: мипо
player_slot 2: да я играть то не уме
player_slot 130: а 
player_slot 130: мипо
player_slot 3: ща те прикол будет
player_slot 2: что
player_slot 3: на тб 
player_slot 130: иди ты неахуй 
player_slot 3: прихуеешь
player_slot 3: на линии
player_slot 2: понял
player_slot 130: спасибо за понимание
player_slot 128: да я уже вахуе 
player_slot 2: (
player_slot 128: впадлужить
player_slot 3: жиз
player_slot 130: бро
player_slot 130: го без денаев
player_slot 130: крыса
player_slot 129: на мипо любишь дерьмо жрать да
player_slot 0: умер
player_slot 2: блять 
player_slot 2: случайно  кинул
player_slot 0: изи стрик
",Moderate Toxicity,4
7598696404,"player_slot 131: xd
player_slot 132: nadie vio nada
player_slot 0: GG HC
player_slot 0: ENTRREN
player_slot 0: no TENGO HC
player_slot 129: xD
player_slot 132: ggwp
player_slot 0: COCHINADA
player_slot 0: DE HC
",Low Toxicity,2
7598696210,"player_slot 130: gg retard medusa
player_slot 131: report medusa giving u guys a rapier
player_slot 1: 
player_slot 1: 
player_slot 132: report toxic clowns for not winning the game
player_slot 130: u picked medusa offlane then bought a rapier 
player_slot 131: lmao ur medusa offlane
player_slot 131: ur useless
player_slot 130: retard
player_slot 132: good thing you gave toilet brain aegis
player_slot 132: smart
player_slot 130: whos gonna take it you?
player_slot 130: ggs run it up mid
player_slot 131: gg
player_slot 130: thank god medusa is farming still !
player_slot 132: report luna for giving divine to PA
player_slot 1: XD
player_slot 130: witch blade medusa is crazy
player_slot 132: lol
player_slot 132: what aclown
player_slot 130: dogshit
player_slot 130: u bought a divine and gave it to pa
player_slot 130: retard
player_slot 130: u should be herald u suck
player_slot 132: team is so retarded they just watch
player_slot 130: UR FARMING AFTER WE KILLED 3
player_slot 130: yea get solo blackholed dogshit
player_slot 1: GG
player_slot 130: Gg report medusa
player_slot 132: eziest game
player_slot 130: throw whole game
",Extreme Toxicity,5
7598695915,"player_slot 4: global pressence
player_slot 129: esopagus esopagus
player_slot 1: So lame
player_slot 132: walang namatay
player_slot 132: tanga ka 
",Mild Toxicity,3
7598695600,"player_slot 129: ?
player_slot 2: gg
player_slot 0: зачем брать мид бруди фидить
player_slot 129: вы клоуны
player_slot 0: у нас добыча золото идет с вашего леса
player_slot 129: ?
player_slot 129: байт
player_slot 0: скрытый пул
",Mild Toxicity,3
7598694911,"player_slot 128: ulol
player_slot 0: who to blame
player_slot 128: HAHA THANKS
player_slot 128: ahhaa si tanga o
player_slot 128: laban na laban
player_slot 3: slowhands
player_slot 3: hahahahaah
player_slot 2: hahaha
player_slot 3: sad
player_slot 128: mga gago o 
player_slot 130: so noob wd
player_slot 128: kala nyo naman lalaban pa 
player_slot 128: mga engot
player_slot 130: also offlane and mid
player_slot 2: hahah TILTED
player_slot 128: sino
player_slot 128: haha
player_slot 3: tang ina nyo para kayong bot
player_slot 3: sniper support 
player_slot 3: 14 2
player_slot 3: ahahaahah
player_slot 3: hahahahaha
player_slot 3: hahahahaha
player_slot 3: sven parang aso ulol
player_slot 3: ahaaahaa
player_slot 3: ahahahaha
player_slot 2: hahaha
player_slot 3: wait 
player_slot 3: ahahaha
player_slot 1: usap muna kayo
player_slot 2: WD pota panget mo
player_slot 3: aahaa
player_slot 3: hahahahahaa
player_slot 3: |
",Mild Toxicity,3
7598694710,"player_slot 0: готовы сучки
player_slot 132: я самая шлюха
player_slot 128: снежок реп за смурфинг
player_slot 1: ебаная ты фури
player_slot 1: арк
player_slot 1: хватит фидить
player_slot 132: тише)
player_slot 1: заебал
player_slot 1: арк
player_slot 1: ну пж
player_slot 1: не интересно
player_slot 1: арк
player_slot 1: как дела?
player_slot 1: арк не играй в доту
player_slot 1: не твое
player_slot 128: найс софт
player_slot 128: ебанат
player_slot 1: поплачь
player_slot 128: как тебе с амбрелкой гоняется?
player_slot 1: крутяк
player_slot 1: тебя же видно было
player_slot 0: брат
player_slot 1: даун
player_slot 0: где тебе ещё фармитьт
player_slot 0: только наш лес
player_slot 0: бошкой просто подумал
player_slot 0: удачи в некст!
player_slot 1: ez 
player_slot 1: ez mid
player_slot 1: слабый на арке
",Extreme Toxicity,5
7598694619,"player_slot 128: -ping
player_slot 1: Xd
player_slot 1: jajajaja
player_slot 1: Este weon es booster
player_slot 1: disimula ps
player_slot 1: ptmare
player_slot 1: este csm
player_slot 128: gg
player_slot 128: conmend jikopsd e perr4
",Mild Toxicity,3
7598694513,"player_slot 3: здравствуйте товарищи
player_slot 130: ПРИВ
player_slot 0: динаху
player_slot 3: кликз
player_slot 0: это нашей
player_slot 130: РЕП
player_slot 3: через орчид?
player_slot 0: команде привет
player_slot 130: ДА
player_slot 0: а я не писал ничего плохого
player_slot 0: туда его
player_slot 132: так приятно наблюдать что вы в меня все скиллы отдаёте
player_slot 132: а потом подыхаете как собаки)
player_slot 130: СОЛО
player_slot 0: соло
player_slot 130: СОЛО
",Mild Toxicity,3
7598694506,"player_slot 0: pause
",No Toxicity,1
7598693703,"player_slot 0: na meepo
player_slot 0: byster
player_slot 0: unlucjk
player_slot 0: ggege
",No Toxicity,1
7598693207,"player_slot 4: ух
",No Toxicity,1
7598692700,"player_slot 131: report mirana plase she is jungle
player_slot 131: gg
",Low Toxicity,2
7598692502,"player_slot 131: gg
",No Toxicity,1
7598692105,"player_slot 130: tug kk 
player_slot 130: dx
player_slot 130: locos 
player_slot 130: hay otras lineas 
player_slot 130: que fue todos estan abajo 
player_slot 130: gg 
player_slot 130: papis 
player_slot 130: muy mrd mi gente
player_slot 130: porque no tumban 
player_slot 131: YA GANEN MRD
player_slot 1: XD
player_slot 1: kK
player_slot 1: IGUAOL QUE TU VOID
player_slot 1: BASURA
player_slot 130: partida anterior? 
player_slot 1: sEE
player_slot 130: quien 
player_slot 1: eL NATURE KK
player_slot 130: segun el va a hacer el dota 
player_slot 130: Dx
player_slot 130: con sus  midas 
player_slot 1: ES KK SU VOID DE LA ANTERIOR ERA BASURA
player_slot 132: Kakas
player_slot 130: Dx
player_slot 130: tu eres kk que no puede ganar su linea con un mars
player_slot 1: kK
player_slot 1: DE MRD
player_slot 1: PIERDE
player_slot 1: KK
player_slot 1: ERES BASURA
player_slot 130: reportalo papi 
player_slot 130: tmr esta vez me toco 
player_slot 2: mano ese viper da risa
player_slot 130: oe mano 
player_slot 130: no entiendo como no ganan las lineas
player_slot 130: si todos estaban abajo 
player_slot 130: Dx
player_slot 2: hice el amor en top y baje un rato
player_slot 130: lo peor es que me dicen kk dx 
player_slot 130: cuando  los suport estaban abajo 
player_slot 130: yo solito 
player_slot 130: dx
player_slot 2: xd
player_slot 130: dx
player_slot 2: xddddddddddddddddddddd
player_slot 130: dx
player_slot 130: dx
player_slot 130: dx
player_slot 130: dx
player_slot 130: dx
player_slot 130: dx
player_slot 2: xd
player_slot 130: dx
player_slot 130: dx
player_slot 2: xddddddddddddddddddd
player_slot 2: xd
player_slot 130: y asi me dice kk 
player_slot 130: Dx
player_slot 2: mano quitea nomas 
player_slot 129: denle atencion pzz al dazzle  dice ser el mejorcito   por  que su  dazzle  off  es demasiad o   
player_slot 1: KK
player_slot 2: xd
player_slot 1: CALLADITO ASI ME GUSTA
player_slot 2: kaka
player_slot 130: reporten a esas kks 
player_slot 130: csm 
player_slot 129: NCE DAZLE   EL MEJROCIOT  
player_slot 2: viper kk
",Moderate Toxicity,4
7598692011,"player_slot 130: quien ser de la peru?
player_slot 0: zzz
player_slot 129: jajaja
player_slot 0: IZI
player_slot 0: gg
player_slot 2: iziz
player_slot 132: serio?
player_slot 129: ez demais
player_slot 128: clock jogador
player_slot 129: kkk
player_slot 2: so caba bom aq no meu time pricipalmente meu off
player_slot 129: ez bot
player_slot 129: ez lion
",Low Toxicity,2
7598691710,"player_slot 2: xd
player_slot 2: xd
player_slot 130: no hay carry 
player_slot 3: calla mongo l
player_slot 130: eso es tener suerte no talento 
player_slot 2: wp
player_slot 3: suerte ?
player_slot 0: ni medio hay 
player_slot 0: jajaja
",Mild Toxicity,3
7598691409,"player_slot 131: Wa
player_slot 131: tanm 
player_slot 131: tanto juegas
player_slot 131: xd
player_slot 132: xddxxdd
player_slot 132: xddxxd
player_slot 132: xddxxd
player_slot 132: gg emttrenn como muere con segunda un hc XD
player_slot 132: ami pa lo mata el  grim con  sombra Xd
player_slot 0: Y ATU MA?
player_slot 0: EL ELCHERO
player_slot 132: niño virgo naciste de un perro '? tens mama respetaa
player_slot 2: xd
player_slot 2: soy muy pro xd
",Mild Toxicity,3
7598691406,"player_slot 4: ну и бездраные дети блядей
player_slot 1: лол
player_slot 129: gg
player_slot 129: trash mid 
player_slot 132: ez
",Mild Toxicity,3
