,match_id,transcript
237,7595343112,"player_slot 4: 
player_slot 131: порайкликай пидор
player_slot 1: порайкликаю
player_slot 131: досада
player_slot 129: ну ты и жук
"
238,7595341701,"player_slot 4: hahahaha
player_slot 4: why me
player_slot 132: gg
player_slot 4: anrel
player_slot 4: ka 
"
239,7595341507,"player_slot 3: XDDX
player_slot 2: Gg
player_slot 2: end
player_slot 129: too tanky for pos 4
player_slot 3: ur pretty farmed for a 4
player_slot 3: thats died so much
player_slot 129: is my pudge so good
player_slot 3: no lololol
player_slot 129: pride
player_slot 3: look my pudge last game :3
player_slot 3: I played o good
player_slot 131: ??
player_slot 131: lc
player_slot 0: i was sacare
player_slot 3: rpeort lc plz
player_slot 3: acc buyer
player_slot 3: for sure
player_slot 130: LOL
player_slot 1: ggwp
player_slot 132: GG
player_slot 128: gg
player_slot 3: ggs
player_slot 2: report lc
player_slot 3: plz report lc
"
240,7595340702,
241,7595340314,
242,7595338911,"player_slot 131: baited
player_slot 0: xcd
player_slot 131: huskar is bottom 2 nw?
player_slot 128: can throne
player_slot 128: not playing
player_slot 128: hit the throne
player_slot 131: Bruh
player_slot 131: glyph for that
player_slot 130: just report
player_slot 130: gyro
player_slot 131: report gyro
player_slot 130: 11
player_slot 131: pls and ty
player_slot 130: dies
player_slot 0: wp
player_slot 131: gg
player_slot 132: report gyro
"
243,7595338418,"player_slot 4: Wtf
player_slot 130: feeder really
player_slot 130: Wtf pango waste time with me
player_slot 130: first time dawn ss
player_slot 4: lmfao
player_slot 1: weaver yatoro
player_slot 4: nooooo
"
244,7595337812,
245,7595335416,"player_slot 129: XDXD
player_slot 128: ez sapito
"
246,7595334614,"player_slot 1: party with hallucination
"
247,7595332911,"player_slot 132: end pls
player_slot 4: sure man
player_slot 132: void afk
player_slot 132: broke items
player_slot 4: im sure he is
player_slot 132: just end pls
"
248,7595332606,"player_slot 0: ezmkd
player_slot 0: ezmid
player_slot 3: ez top
"
249,7595332605,"player_slot 4: Si gnas pierdo
player_slot 130: AEA
player_slot 130: FILOSOFO
player_slot 131: que te digo acuña
player_slot 130: ES DE LA VALLEJO
player_slot 130: FIJO
player_slot 130: HABLANDO DE LA U
player_slot 130: BUSCO CHAMBA
player_slot 130: SOY GEOGRAFO
player_slot 0: Cansate
player_slot 0: Oe kk
player_slot 130: callte concahtumare
player_slot 0: XDXD
player_slot 0: XD
player_slot 130: MUERES
player_slot 4: papi
player_slot 4: gana
player_slot 4: rapido
player_slot 130: Xde
player_slot 130: ya te gane ya
player_slot 4: Sep
player_slot 4: Abajo
player_slot 4: solo
player_slot 4: 10 minutos
player_slot 4: ni torre
player_slot 4: Puede
player_slot 4: Romper
player_slot 0: MUTEENLo
player_slot 4: la kkaa
player_slot 0: ES
player_slot 0: BAJo
player_slot 0: ENCESITA ATECNCIOn
player_slot 0: xd
player_slot 130: xDE
player_slot 128: ese brew es igualito
player_slot 128: xd
player_slot 130: Xde
player_slot 130: PURRO BURRO EN ESTA MEDIA
player_slot 130: XDE
player_slot 130: ME INCLUYO
player_slot 130: Xde
player_slot 4: no tiene
player_slot 4: ac ha
player_slot 4: santo
player_slot 4: farmeando
player_slot 4: 20 minutos
player_slot 130: CALLATE MIERCOLES
player_slot 4: y tiene los mismos
player_slot 130: XDE
player_slot 4: items
player_slot 4: Q yo
player_slot 4: XD
player_slot 129: xd
player_slot 129: Ese 4 no es como mi tiny panda
player_slot 129: si no yua hubieramos ganado
player_slot 4: SIn 
player_slot 4: chroino
player_slot 4: Sibn ultios
player_slot 4: Y nmi life
player_slot 4: farmeando
player_slot 4: XD
player_slot 4: Axcaba
player_slot 4: abajo
player_slot 0: ?
player_slot 0: vas a federar oq
player_slot 0: xd
player_slot 0: xd
player_slot 130: EMBER CARTA CULO
player_slot 130: CACHA EMBER S ME DICEN
player_slot 3: Xd
player_slot 3: ala
player_slot 4: no puede
player_slot 4: matar
player_slot 4: ni al suport
player_slot 4: este life
player_slot 4: X
player_slot 129: XD
player_slot 130: TOY SKILIAO PE VIEJO
player_slot 131: xd
player_slot 4: nno
player_slot 4: tiene
player_slot 4: ni 1 kill
player_slot 3: que les parece el bul de mi causa 
player_slot 131: ese brew esta wawa
player_slot 4: xd
player_slot 0: buenO
player_slot 0: Un
player_slot 0: dota tenai q perder
player_slot 129: XD
player_slot 129: XD
player_slot 0: cuenta comprada ese life xd
player_slot 130: Calla mrd
player_slot 129: YA TOCABA ? 
player_slot 129: XD
player_slot 130: eres caca
player_slot 130: loco
player_slot 0: XDXD
player_slot 129: xd
player_slot 131: casi
player_slot 0: Soy kk
player_slot 129: xd
player_slot 0: por tener un hc
player_slot 130: joda nomas es
player_slot 129: que nasi ? 
player_slot 0: comrpa cuenta
player_slot 130: papi
"
250,7595332207,"player_slot 128: ахах
player_slot 128: денди еще учил игрвть
"
251,7595332107,"player_slot 2: pickea a lo core
player_slot 4: WOW
player_slot 4: def that mid
player_slot 4: =))
player_slot 132: enserio ? 
player_slot 132: dos ultis x?D 
player_slot 132: baiteadaso hdp xd
player_slot 131: good target bro
player_slot 128: report riky
player_slot 128: Ty
player_slot 4: i wil report youre mom :D
"
252,7595330109,"player_slot 129: ASDSA
player_slot 129: en femritto 
player_slot 129: DE m,rda
player_slot 129: ]ASDSAsaikonqaf
player_slot 129: ASD
player_slot 129: te das cuetna
player_slot 131: como cuidas a tu kachera
player_slot 131: fea de mrd
player_slot 0: xd
player_slot 0: xddxxd
player_slot 2: Q asco
player_slot 2: xd
player_slot 2: soy t an bueno o es que ustedes son cacas?
player_slot 0: xd
player_slot 3: GG NOOBS
"
253,7595328614,"player_slot 129: линию
player_slot 129: холдит
player_slot 129: стоит
player_slot 129: далбаеб
player_slot 2: gg
player_slot 2: storm doom 
player_slot 2: ez
player_slot 131: end
player_slot 131: в трон
player_slot 2: ggwp
"
254,7595326706,"player_slot 129: nice tele idiot
player_slot 1: END
player_slot 128: REport ld?
player_slot 2: HAHAHAHA how about ns
player_slot 2: NS and ld 
player_slot 2: Rat
player_slot 2: Gaming
player_slot 128: How about u losing lane as venge luna?
player_slot 131: no sweat
"
255,7595326609,"player_slot 128: gg
player_slot 132: gg
"
256,7595323818,"player_slot 2: GG
player_slot 131: clinks so sad
"
257,7595322511,"player_slot 129: 来中路跟我兑现
player_slot 2: 笑死
player_slot 129: 别nima当怂货
player_slot 129: 天天被打爆不敢来了
"
258,7595322315,"player_slot 128: matenme
player_slot 128: en bot
player_slot 128: tu concha
player_slot 128: q te sale 3
player_slot 2: a bueno
player_slot 2: todos mid
player_slot 128: uds tambuien?
player_slot 128: marikas
player_slot 128: son marikas
player_slot 4: ez mid
player_slot 4: basura
player_slot 4: las pick
player_slot 128: para q me sigues babs
player_slot 128: montoneros
player_slot 128: como tepeas emn la cara de todos?
player_slot 2: naaa
player_slot 4: ez malo
player_slot 131: fedea y lo reportamos
player_slot 4: me gusto esa jugada invoker
player_slot 2: esooo
player_slot 128: y eso
player_slot 2: pega riquisimo
player_slot 2: el manco
player_slot 128: si ni mrd haces
player_slot 4: el wardeador
player_slot 128: caquita
player_slot 2: pero que haces ahi
player_slot 2: te mata un manco
player_slot 128: basura
player_slot 128: eres
player_slot 2: y bueno
player_slot 128: ves
player_slot 2: si tryhardeas
player_slot 2: y no te importa
player_slot 2: tambien sos basura
player_slot 128: te viole solo q mamas
player_slot 2: quie molesto que es esa verga
player_slot 4: malei
player_slot 128: solos e  q me lo folel a tu barita
player_slot 2: vos no te cojes a nada
player_slot 2: virgen
player_slot 128: si te viole
player_slot 128: no recuerdas porq te dolio
player_slot 2: calalte virgo
player_slot 4: malei
player_slot 128: bara gay
player_slot 128: sola no puedes
player_slot 4: el wardeador
player_slot 2: invoker hc
player_slot 4: malei mi mid
player_slot 4: desde los pick se los dije
player_slot 2: gg jugger
player_slot 129: pa eso
player_slot 129: free?
player_slot 129: abajo?
player_slot 130: el mk
player_slot 130: Me gano mid
player_slot 0: saca midas pues xd
player_slot 130: gg
"
259,7595322115,"player_slot 3: party 
player_slot 3: PARTY WIH FLOW BOLEN200$
player_slot 3: LOL
player_slot 3: +40 MMR
player_slot 128: GG
player_slot 128: -40
player_slot 1: - 10
player_slot 1: XD
player_slot 3: gg bot
player_slot 130: gg
player_slot 3: brazilian dogs
player_slot 3: even worse
player_slot 3: than you
player_slot 132: +17
player_slot 132: xd
"
260,7595321213,"player_slot 3: talk?
player_slot 3: noobs
player_slot 3: easy top 
player_slot 3: noob lina
"
261,7595319803,
262,7595319110,"player_slot 130: XD
player_slot 130: RAVAGE FOR ONLY ME
player_slot 130: XD
player_slot 130: NO RAVAGE
player_slot 130: XD
player_slot 2: WR
player_slot 2: ((
player_slot 130: EZ MID
"
263,7595317303,"player_slot 128: норм на никсе игру заруинил
player_slot 128: спс за фри птсы
"
264,7595316602,"player_slot 2: mi suport esta en otras
player_slot 130: XD
player_slot 2: te das cuenta
player_slot 2: lo q ahce el magnus no?
player_slot 2: XDxd
player_slot 128: almenos no tienes rubick mid
player_slot 132: claro p
player_slot 2: almenos+
player_slot 2: no tienes mi 5
player_slot 2: que te mata
player_slot 132: un core es mas imprtante
player_slot 3: ate el mono de puro aguante y sin daño
player_slot 2: QUIERE DAÑO
player_slot 2: CUANDO MI PROPIO MAGNUS ME MATA
player_slot 2: Y CONTRA 4 DE MAGIA
player_slot 130: XXD
player_slot 3: xd
player_slot 130: xd
player_slot 2: dejen p
player_slot 2: mrd
player_slot 2: gG
player_slot 2: 30 kills
player_slot 4: 
player_slot 2: jugg
player_slot 2: te sirvieron?
"
265,7595315415,"player_slot 1: =))
"
266,7595314513,"player_slot 2: no bb throne
player_slot 131: my ass
"
267,7595312919,"player_slot 129: lol tusk
player_slot 3: lukiluki in the house
player_slot 130: lulkiluki in the house
player_slot 3: lukiluki go roll
player_slot 1: lol, timber:(
player_slot 129: :(
player_slot 3: gege
player_slot 3: go lukiluki
player_slot 130: chinese carry
player_slot 130: sure dog
player_slot 1: pango offlane 2024
player_slot 3: lol
player_slot 130: tusk mid 2024
player_slot 130: :))
"
268,7595312504,"player_slot 1: el pudge esta abajo o arriva
player_slot 1: ?
player_slot 128: EN MI CHULA
player_slot 1: abajo
player_slot 1: tons
player_slot 130: EN JUNGLA
player_slot 132: mid
player_slot 1: w
player_slot 1: d
player_slot 131: ? 
player_slot 4: xd
player_slot 1: dx
player_slot 4: XDxD
player_slot 4: Xd
player_slot 129: meur hdp
player_slot 129: oe hdp
player_slot 129: tu cachero mierd
"
269,7595312112,"player_slot 129: давайте ебаштесь 2 инвалида
player_slot 129: колясочника
player_slot 129: просот паралимпиада
player_slot 129: В миде
player_slot 4: FGP{F{GP{FGP
player_slot 130: зевс
player_slot 130: Брат
player_slot 4: ХАЗПХЗАПЗХАПЗ
player_slot 130: АЪЫВАХЫВАХЫ
player_slot 4: )))
player_slot 130: мне не павезло
player_slot 4: воид опять сольёт тебе
player_slot 4: анлак
player_slot 130: тут пл
player_slot 4: я про игрока
player_slot 130: вдруг у него iq на 6 увеличилось
player_slot 4: этого токсика
player_slot 130: когда в драфте
player_slot 130: пл
player_slot 4: лсика)0
player_slot 130: слышь
player_slot 130: Крч
player_slot 130: без фейриков
player_slot 130: без манго
player_slot 130: там без рун
player_slot 130: у тя читы? 
player_slot 130: ботл с 0
player_slot 130: заебал
player_slot 4: )
player_slot 4: ничего личного
player_slot 4: пэла трах надо
player_slot 130: ну эт не честный
player_slot 130: мид
player_slot 130: был
player_slot 4: )
player_slot 130: пл написал
player_slot 130: если я мид въебу
player_slot 130: то он себе глотку вскроет
player_slot 4: АХПЗХАПХАЗПХАПЗАПЗАХП
player_slot 130: в принципе
player_slot 130: Я рад
player_slot 4: тебе поможет кто
player_slot 130: я дед инсайд
player_slot 130: вмем пох
player_slot 130: мама наливай
player_slot 130: мне помогли
player_slot 4: )))
player_slot 130: чушпаны
player_slot 130: разъезд
player_slot 129: Че ублюдок
player_slot 129: Не так весело
player_slot 4: рано пишешь
player_slot 4: лсик
player_slot 129: )
player_slot 130: Я проблевался
player_slot 130: ща норм поиграю
player_slot 130: мне пл
player_slot 130: въебал
player_slot 130: я в ахе
player_slot 128: F[F[F[F
player_slot 130: бля я на протрекер зашел
player_slot 130: 40 винрейта
player_slot 130: У моего героя
player_slot 4: 0 пауз)
player_slot 4: у тебя минута))
player_slot 129: че такое
player_slot 129: сын суки
"
270,7595309518,"player_slot 132: clown on blu -50 mmr for 2 games
player_slot 132: on dk retard
player_slot 3: stack report on dp pls)
player_slot 131: ))
player_slot 131: )
player_slot 3: min 3 tp bot jungle and farming creeps)_
player_slot 132: why becuase clown on pango take mid>?
player_slot 3: stack report dp
player_slot 3: Pls)
"
271,7595308314,"player_slot 128: haha
player_slot 128: So am can bj
player_slot 128: are u okay lion
player_slot 130: bro
player_slot 130: no damage?
player_slot 128: Ez
player_slot 128: hays sniper
player_slot 130: no damage?
player_slot 130: XD
player_slot 130: NO DAMAGE
player_slot 130: HAHAHAHA
"
272,7595308014,"player_slot 4: p
player_slot 131: fk we lose  4v5
player_slot 4: g end
player_slot 131: no need pause guys we lose alr
player_slot 131: 4v5
player_slot 131: razor can 1v
player_slot 131: !v5
player_slot 131: 4v4
player_slot 128: ENd
player_slot 3: you can
player_slot 3: disconnect
player_slot 3: actually
player_slot 131: he cant accept
player_slot 4: safe 2 leave
player_slot 131: he lose to masarso
player_slot 131: 1v1
player_slot 131: how my mid
player_slot 131: lose to masaros
"
273,7595308011,"player_slot 129: jags
player_slot 129: pickeame
player_slot 129: que toy regalando mmr ahorita
player_slot 1: xdxd
player_slot 1: estas regalando 
player_slot 1: mmr 
player_slot 129: homelandre
player_slot 129: concha
player_slot 129: tu madre
player_slot 129: botella
player_slot 129: eres cabro causa
player_slot 4: calla ctm
player_slot 129: xd
player_slot 129: el sniper
player_slot 129: Del a madrugada
player_slot 129: upset mindset
player_slot 129: mamame
player_slot 129: el webo
player_slot 129: jags
player_slot 1: XD
player_slot 129: xd
player_slot 129: xd
player_slot 129: Xd
player_slot 129: Xd
player_slot 129: xd
player_slot 0: colaso
player_slot 0: coñaso parejo
player_slot 129: jajajaja
player_slot 129: ven
player_slot 129: xd
player_slot 129: XD
player_slot 129: XD
player_slot 129: XDDDDDD
player_slot 0: xd
player_slot 0: parao
player_slot 129: espartanoooooos
player_slot 0: sin polo 
player_slot 129: XD
player_slot 129: XD
player_slot 129: XD
player_slot 129: XD
player_slot 129: XD
player_slot 1: XD
player_slot 129: g next
player_slot 129: report meepo
player_slot 0: xd
player_slot 0: mi causa dice que le cagaste la anterior
player_slot 129: cual p
player_slot 129: el meepo
player_slot 129: me feedeo como 3
player_slot 129: la venganza
player_slot 1: una basura
player_slot 129: es dulce
player_slot 1: ERes
player_slot 129: xd
player_slot 2: GG
player_slot 1: veneco
player_slot 1: dmierda
player_slot 0: xd
"
274,7595307416,"player_slot 1: 76 NA LOWER RANK THAN 618
player_slot 3: HIGHER THAN 1741
player_slot 1: im just saying its crazy about rank diffrence
player_slot 1: dont be so fragile child
player_slot 132: end
player_slot 3: ez mid
player_slot 128: )
player_slot 1: burh
"
275,7595307116,"player_slot 2: АХАХАХ
player_slot 131: АХАХХАХА
player_slot 131: пиздец смешно
player_slot 131: вард пол жопой
player_slot 131: все ранво не поможет
player_slot 2: я поставил
player_slot 2: в моменте
player_slot 2: когда шёл
player_slot 131: непротаскиваемый кунка
player_slot 131: вери хай скилл
player_slot 131: ты нихуя не вйграл сларк
player_slot 131: ты как на луне хуйня
player_slot 131: так и на сларке
"
276,7595306919,"player_slot 130: me and palos only
player_slot 132: DING BETLOG HAHAHA
player_slot 130: SUko na?
player_slot 4: ?
player_slot 129: spam f9 daw = s0lap
player_slot 4: dont do that
player_slot 4: ur twitch will be reported
player_slot 130: sry
player_slot 4: ?
player_slot 4: ?
player_slot 4: ?
player_slot 129: ))
player_slot 128: wrong click
player_slot 130: not me hmpk
player_slot 3: HAHA
player_slot 128: MID DIF
player_slot 3: Carry dif iguess
player_slot 2: Wag
player_slot 128: ahah
player_slot 128: nicec ccombo
player_slot 128: AHAH
player_slot 128: HAKLHJAPIOHAPJOHA
player_slot 128: OPAISJDPASOJDPOASD
player_slot 129: pos 5 mid player > pos 2 pl;ayer
player_slot 132: mid diff
player_slot 129: -palos
player_slot 128: aruysuy
player_slot 128: ARUYSUY
player_slot 128: ARUYUSUY
player_slot 128: ARUYSUY
player_slot 128: ARUYSUUYYY
player_slot 129: ?
player_slot 3: HAHAHA
player_slot 3: WALA RAMPAGE
player_slot 128: dali nyo klban
"
277,7595305907,"player_slot 3: QUE TAL JUGO LA LINEA ESA MIRANA
player_slot 3: DIGANLE
player_slot 3: AYUDENME A REPORTARLO CF
player_slot 3: XF
player_slot 131: que fue papi
player_slot 131: tus kacheros?
player_slot 4: off basura
player_slot 3: BASURA DICE
player_slot 3: EL ANIMAL
player_slot 3: TERMINA FAST
player_slot 131: claro men
player_slot 131: si te paseas
player_slot 131: en medio
player_slot 131: tu 
player_slot 3: Y APOYEN REPORTANDOLO
player_slot 3: XF
player_slot 3: REPORT MIRANA
player_slot 131: si papi
player_slot 131: pero fedea
player_slot 3: LA MIRANA ESTA PIDIENDO DUST
player_slot 3: DIOS
player_slot 4: el gankeador temrino gankeado
player_slot 4: pepepepe
player_slot 4: Ese storm
player_slot 4: me bsuca
player_slot 4: ?
player_slot 4: xd
player_slot 4: xd
player_slot 4: q pasa
player_slot 4: cholo
player_slot 3: REPROT MIRANA
player_slot 4: pepepepep
player_slot 4: apra eso bh ?
"
278,7595305605,"player_slot 2: end idiot mid want last instead pos 1
player_slot 2: end this fkn game dog
player_slot 2: Why ur mid
player_slot 2: afk
player_slot 2: whole gamer
player_slot 2: gege
player_slot 2: eta gege
player_slot 2: see 
player_slot 2: just come slardar
player_slot 2: u win game
player_slot 2: just better
player_slot 131: report meepo pls
player_slot 0: GG EZ
player_slot 0: EVEN WITH THIS FV
"
279,7595304419,"player_slot 129: ?
player_slot 4: ？
player_slot 2: XD
player_slot 4: NICE
player_slot 4: good boy
player_slot 132: carry void no item
"
280,7543449705,"player_slot 4: tu propina hdp
player_slot 129: coimo pierde una lina contra oinvoekr exort
player_slot 1: Como pierde un mono contra 2 meles
player_slot 4: soy muy gozu
player_slot 4: ez game
player_slot 2: Se quedo mirando mi slardar xd 
"
281,7543448912,"player_slot 4: magnus)))
"
282,7543448911,"player_slot 0: g
player_slot 0: end
player_slot 1: pudge hc
"
283,7543448302,"player_slot 128: Xd
player_slot 0: Tan finos 
player_slot 0: asi me gustan los dotas mrd
player_slot 4: aver
player_slot 0: rico
player_slot 0: vamos roshan
player_slot 2: RICHO TECHIS
player_slot 129: no puede forcearme
player_slot 129: esta kk
player_slot 0: Xd
player_slot 0: Xd
player_slot 0: ahi si se loquean 
player_slot 0: Xd
player_slot 131: XD
player_slot 131: Xdddddddddddddd
player_slot 3: XD
player_slot 131: xddddddddd
player_slot 0: Ese shaker es muiy compracuentas
player_slot 131: xddddddddddddddddd
player_slot 4: llego PAPA
player_slot 4: MRD
player_slot 131: morfy
player_slot 131: ese burro
player_slot 131: ese heroe no lo toques
player_slot 131: eres basura
player_slot 4: LLEGO PAPA 
player_slot 4: A PONER ORDEBN
player_slot 4: XD
"
284,7543447805,"player_slot 131: what a joke
player_slot 131: U gius
player_slot 131: Are so bad
player_slot 1: quaresma ex 7k mmr
player_slot 1: dx
player_slot 131: id
player_slot 131: idc
player_slot 1: this guy
player_slot 1: Dont w8 my dagg
player_slot 1: and ult
player_slot 1: like doente
player_slot 1: dxs
player_slot 131: OE
player_slot 131: Q CHUCHA
player_slot 131: QUIERES
player_slot 1: farm
player_slot 131: my team is afk jungling
player_slot 131: btw
player_slot 1: ty
player_slot 131: This dogs
player_slot 131: 6k
player_slot 131: braindeads
player_slot 1: DXD
player_slot 130: go next
player_slot 130: end
player_slot 131: rank 5k
player_slot 131: xd
player_slot 1: ta streamando mano?
player_slot 1: o ja no?
player_slot 131: nop
player_slot 131: Only playing
player_slot 1: sad
player_slot 131: $fun
player_slot 131: 4fun
player_slot 130: dx
player_slot 130: xd
player_slot 131: LOL
player_slot 131: regala
player_slot 131: EL culo
player_slot 4: CARA  a lc daqui só duela support UHEUHAEUHAEUHAEUUHA
player_slot 4: mlk tem 2300 de dano com ult de snapfire junto
player_slot 4: NAO DUELA
player_slot 1: meu amigo quer duelar
player_slot 1: um cara
player_slot 1: coml inken
player_slot 1: e umdazzle
player_slot 1: xdx
player_slot 4: é o caçador de support
player_slot 4: eitra duleou core agora o mnundo acab
player_slot 4: LOLOLOL
player_slot 4: end furion halberd
player_slot 4: cazador del supports
player_slot 132: ESA LEGION XDDD
player_slot 132: Q CHISTE
player_slot 128: me chupa lc
player_slot 131: p.a
player_slot 131: Divino 6
player_slot 131: 2024
player_slot 1: DX
"
285,7543447209,"player_slot 131: у нас од говорит что на тролле байек
player_slot 131: байёрок
player_slot 131: в чём дело ?
player_slot 4: лишь бы не перелив
player_slot 4: байер ещё норм
player_slot 131: блэть
player_slot 131: не трроль а тимбер
player_slot 131: чёт не то
player_slot 4: а да
player_slot 4: ща покажу мастер класс
player_slot 131: 5 чурок за редиант
player_slot 131: чё рпани
player_slot 131: может
player_slot 131: немного
player_slot 131: пофайтимся ?
player_slot 4: руинером оказалася не я всё таки
player_slot 4: всё норм
player_slot 3: Репорт тролю
player_slot 131: за что
player_slot 131: кстати од говорил в начале что он акк баер
player_slot 131: передавайте эту информациЮ
player_slot 131: его семье я сам донесу
player_slot 129: я гооворил чт оя твою маму ебал
player_slot 129: на дазле кстати
"
286,7543446519,
287,7543444311,"player_slot 1: SULED KA BAI
player_slot 0: @!
player_slot 1: end
player_slot 131: unluck suhao
player_slot 4: gg
player_slot 131: gg
player_slot 4: how much for 30
player_slot 4: i wanna buy this
player_slot 131: HAHAHAHAHA
"
288,7543443618,"player_slot 0: end
player_slot 0: this retards
player_slot 0: deserve to lose
player_slot 4: templar no bkb
player_slot 4: lol
"
289,7543443603,"player_slot 4: КУДА ТЫ
player_slot 4: ДРУГ
player_slot 129: )))
player_slot 129: лакерок ебучи
player_slot 129: зачилься
player_slot 132: xd
player_slot 0: я тебя уже встречал
player_slot 0: ты бы здох
player_slot 129: ябы тп вдавил
player_slot 0: я в плотную был почти
player_slot 129: тогда алдно
player_slot 0: урон
player_slot 0: )
player_slot 4: убили
player_slot 4: хрюджа
"
290,7543443218,"player_slot 4: waG
"
291,7543443010,"player_slot 132: gg
"
292,7543442306,"player_slot 132: xq ahora si sacas suport hijo de perra
player_slot 132: gg
player_slot 1: ya no sirve
player_slot 132: gg
player_slot 128: gg
player_slot 0: Xd
player_slot 128: gg
player_slot 0: pa eso quieres ir off mano
player_slot 0: digo
player_slot 0: $
player_slot 128: ez team
player_slot 0: 4
player_slot 0: xdxdxdxdx
player_slot 0: Gg
player_slot 128: gg
"
293,7543442112,"player_slot 131: долгапупс
player_slot 1: мужики
player_slot 4: КТО ЗАРУИНИЛ СНАЙПЕР
player_slot 4: НА ЭТОТ РАЗ
player_slot 131: Я
player_slot 131: признаюсь
player_slot 131: ЭТО Я
player_slot 131: красава долгапупс
player_slot 132: end
"
294,7543440416,"player_slot 1: sumiya
player_slot 1: make me more want to play
player_slot 129: Gg
player_slot 129: go end
player_slot 129: worst
player_slot 129: players
player_slot 129: on planet
player_slot 129: playing 3 man on my sid
player_slot 0: ya slark fucking moron
player_slot 129: e
player_slot 129: go end
player_slot 129: afk
player_slot 0: ano na pala mo sa pag pos 1 mo ha
player_slot 0: sabi ko sayo bobo ka eh
player_slot 129: lose to 2 meele
player_slot 129: wow
player_slot 129: plat tier
player_slot 129: slark
player_slot 129: asshole
player_slot 2: sino bobo shaman
player_slot 0: he played morph last game
player_slot 0: worst fucking morph ever
player_slot 129: g end
player_slot 129: tyz
player_slot 1: sana na kita mo kung pano ka dali mag 5vs5 last game
player_slot 0: makig partyy ka sa mga archon
player_slot 1: Tapus gusto mo mag rat
player_slot 0: bobo
player_slot 1: Tanga
"
295,7543440314,
296,7543439216,"player_slot 132: void how creeps
player_slot 132: 3-4?
player_slot 4: VOID
player_slot 130: f9 broken?
player_slot 2: gege
"
297,7543439212,
298,7543438904,"player_slot 0: 420
player_slot 0: пиво вылил?
player_slot 0: на мышку
player_slot 1: lastpick wr wp
player_slot 1: u doing good wr
player_slot 1: keep it up
player_slot 131: still we're playing 3v5 ))
player_slot 1: the retarded russian smiley 
player_slot 1: ))
player_slot 1: ))
player_slot 131: midas xd
player_slot 1: min 12 midas its good
player_slot 131: btw your farming better that sven
player_slot 1: bro are u mentally damaged?
player_slot 1: d
player_slot 1: o
player_slot 1: g
player_slot 1: ahahahahaha wr
player_slot 1: wr
player_slot 1: hello.com
player_slot 1: ?
"
299,7543438902,"player_slot 1: gg
player_slot 3: gg
player_slot 1: ez
"
