Match Id,Transcript,Toxicity,Toxicity Ranking
7528579710,"player_slot 130: ezzzzzz
player_slot 129: gg
player_slot 132: ez
player_slot 3: ALLAHNHHI
player_slot 3: ISKEYM
",Low Toxicity,2
7528578614,"player_slot 3: mega
player_slot 3: mega
player_slot 3: fast
player_slot 132: gg
player_slot 131: end
player_slot 129: why so fucking ez
",Mild Toxicity,3
7528578102,"player_slot 0: gg report jakiro plz
player_slot 3: bro it does't matter that you say report me 
",Low Toxicity,2
7528576814,"player_slot 132: worth
player_slot 131: gg
player_slot 131: gg
player_slot 3: ez
player_slot 131: gj
",No Toxicity,1
7598698516,"player_slot 1: ?
player_slot 4: ahahahah
player_slot 1: Ez
player_slot 0: boring
player_slot 4: ahhahaha
player_slot 3: mid cant kill supoorrt ? wind ?
player_slot 128: its just attempt
player_slot 128: this dogs dont deserve to win
player_slot 4: WHOS YOUR QUEEN?>
player_slot 128: queen
player_slot 128: qop
player_slot 4: YES
player_slot 132: i hope i top 3
player_slot 0: boring
player_slot 132: ~CoMMeND Me Mr. BuLLy, ThE OnE & OnLy, GoD PRo-TeCH BoMBaSTiC ThE MaSTeRPieCeS~
player_slot 132: tq muah
player_slot 132: i top 3
player_slot 132: ~CoMMeND Me Mr. BuLLy, ThE OnE & OnLy, GoD PRo-TeCH BoMBaSTiC ThE MaSTeRPieCeS~
",Mild Toxicity,3
7598698503,"player_slot 128: go fedeo
player_slot 128: mid
player_slot 128: fast
player_slot 4: aea
player_slot 3: a ver fototeta
player_slot 1: report
player_slot 130: ventaja
player_slot 2: ???
player_slot 130: report no?
player_slot 130: invoker
player_slot 130: perdiste
player_slot 130: ni con fb regalado
",Mild Toxicity,3
7598698218,"player_slot 129: you can win without jug 
player_slot 129: trust me 
player_slot 3: fb
player_slot 129: facebook?
player_slot 130: lol
player_slot 130: basta lng maka fb
player_slot 130: first blood yan tanga tapos na
player_slot 2: hahahah
player_slot 2: so ez top
player_slot 1: ez mid
player_slot 4: gG
",Low Toxicity,2
7598698019,"player_slot 0: wp
player_slot 0: gg wp
",No Toxicity,1
7598698017,"player_slot 131: надеюсь сука на андерлорде теперь поймет что такое когда за вижен нужно помогать бороться
player_slot 131: а не просто деньги 4ки в молоко проебывать
player_slot 132: haha
player_slot 132: zasosalo
player_slot 0: )
player_slot 131: прежде чем что ли бо говорить думай
player_slot 129: репорт войду киньте
player_slot 132: mne kajetsya oni daje ne znali 4to u nas void est)
player_slot 132: ebat
player_slot 132: kupol!
player_slot 132: ne proshlo i 34 minut...
player_slot 132: nu vse
player_slot 132: gg
player_slot 132: snosi am
player_slot 0: ne mogu
player_slot 132: =(
player_slot 132: kupol kd
player_slot 0: umiraju
player_slot 132: ya vije
player_slot 132: 17-1
player_slot 132: xD
player_slot 0: sps
player_slot 132: gg
player_slot 132: 2 pidora tyt
player_slot 0: gg
player_slot 132: miner i void
",Moderate Toxicity,4
7598697517,,Undetermined,0
7598697417,"player_slot 3: на арке один хуй камбекнет и вас натянет нахуй
player_slot 4: :)
player_slot 4: omg
player_slot 4: i'm done
player_slot 4: gg
player_slot 128: i'm too
player_slot 4: u are winning ez
player_slot 4: do u see
player_slot 4: idc
player_slot 4: stay there zeus
player_slot 4: give u godlike
player_slot 4: zeus stay there
player_slot 4: idiots was for zeus
player_slot 4: gj
player_slot 3: репорт зевс, ты хуесос с мапхаком хуяришь 
player_slot 4: XD
player_slot 3: и после этой хуйни ты хочешь сказать
player_slot 3: что ты без мапхака
player_slot 4: pls come to end
player_slot 128: нет 
player_slot 128: я еще аганим не вщял
player_slot 130: мне еще шиву покупать
player_slot 130: ждите 
player_slot 132: арк камбекнул осторожно 
player_slot 131: =
player_slot 131: +
player_slot 132: хфхфхфхф
player_slot 132: эх убожество 
player_slot 4: abadon > pa
player_slot 131: gg арк камбекнул
",Extreme Toxicity,5
7598697210,"player_slot 3: jaja
player_slot 3: tipea todabia xd
player_slot 131: XD
player_slot 128: te abusas con un support mrd
player_slot 3: jaja supreot
player_slot 3: medio p
player_slot 131: WN MALOD EBERIA HABER GANADO CON DOCTI
player_slot 128: cada rato
player_slot 131: Q PAJA ESE DOCTOR
player_slot 131: REPORTEN
player_slot 131: ENSIMA DICE DEJA
player_slot 128: vovli
player_slot 128: tmr
player_slot 1: llol
player_slot 130: solo no puedes ogre?
player_slot 4: xd
player_slot 4: muere caca
player_slot 130: ajajaja con amigos xD
player_slot 130: pobeshito xD
player_slot 131: PUROS NIÑOS ESPECIALES CSMRE
player_slot 4: cuanto años tenes invo
player_slot 4: 13?
player_slot 131: SOY UN IMAN PARA LOS ESPECIALES
player_slot 131: POBRES FAMILIAS
player_slot 2: ??
player_slot 4: xd
player_slot 131: JUEGO CSMRE ESTE
player_slot 131: XD
player_slot 131: UNO Q FEDEE ES GG 
player_slot 131: GANEN RAPDO
player_slot 3: jaja
player_slot 131: IRE YOUTUBE
player_slot 1: y queria ganar y estan boludeando
player_slot 131: CON ESPECIALES COMO EL DOCTOR 
player_slot 131: NAAA MANO
player_slot 131: ESPERO LO REPORTEN
player_slot 3: jaja
player_slot 3: para eso me meten todo ami 
player_slot 3: xd
player_slot 3: go p
player_slot 128: xd
player_slot 3: crns
player_slot 129: jaja eres trata
player_slot 129: zson rats piensa q saben jugar
player_slot 1: quien peruca
player_slot 128: si es un juego :D 
player_slot 129: jaja mongoloa
player_slot 131: JUEGAN A PERDER
player_slot 131: TE APUESTO Q ES PERUANO
player_slot 1: ez
player_slot 3: xd
player_slot 129: kakas
player_slot 3: 2 muertes
player_slot 3: xd
player_slot 3: coemd
",Moderate Toxicity,4
7598696719,"player_slot 131: ;vjn
player_slot 131: жмот
player_slot 3: пизда вам
player_slot 128: xt ns nbgftim
player_slot 128: че ты типаешь
player_slot 130: МИМО
player_slot 3: золотые купола 
player_slot 3: на груди наколоты
player_slot 3: итолько синие они
player_slot 3: и ни грама золота
player_slot 130: АЛКАШ
player_slot 3: грамма
player_slot 3: лучший войд
player_slot 3: удили игру
",Mild Toxicity,3
7598696501,"player_slot 132: тоже под смоками шли?
player_slot 132: аххапах
player_slot 129: АХАХХА
player_slot 129: +
player_slot 132: пзваъзпзхъв
player_slot 130: ахахах
player_slot 130: ты серьёзно
player_slot 129: АХАХАХ
player_slot 129: КОНЧИ
player_slot 2: Соло шейкер 
player_slot 132: аеон первой шмоткой
player_slot 132: на гриме
player_slot 132: я в ахуе
player_slot 129: АФК В ТРОН ИДИТЕ
player_slot 129: АХАХА
",Mild Toxicity,3
7598696408,"player_slot 4: pls no
player_slot 4: hm
player_slot 129: nhhhhhhhh
player_slot 131: die
player_slot 131: to my ward
player_slot 0: gg
player_slot 0: gg
player_slot 131: micro
player_slot 131: INSECT
player_slot 0: xaxa
player_slot 131: MICRO
player_slot 0: marce
player_slot 131: GG TO SUPPORT?
player_slot 0: gg
player_slot 129: Ez mid
player_slot 4: ok bro
player_slot 4: u win
player_slot 129: gl next
player_slot 4: thanks
player_slot 4: u too
player_slot 132: what u get for tipping too early?
player_slot 4: ggwp
player_slot 4: <#
player_slot 4: <3
player_slot 132: ez
player_slot 3: ez
player_slot 0: off
",Low Toxicity,2
7598696212,"player_slot 4: pause?
player_slot 4: )
player_slot 4: SEGURAAAAAAAAAAAA
player_slot 2: ez mid 
",Low Toxicity,2
7598696208,"player_slot 129: сука, удалите блять снайпера из игры, нихуя делать не надо, стоишь блять тыкаешь пкм
player_slot 3: ????
player_slot 3: бездарные
player_slot 129: ты хуесос
",Extreme Toxicity,5
7598695914,"player_slot 3: report zeus
player_slot 4: g
player_slot 131: mag sasaka ata tong dalaw naming corew 
player_slot 131: mag damag nag farm 
player_slot 3: go
player_slot 3: end
player_slot 3: gg
player_slot 3: luna
player_slot 3: pro
player_slot 3: farm
player_slot 131: knina pa e 
player_slot 3: i love luna
player_slot 128: gg
player_slot 0: gg
player_slot 132: ezx
player_slot 131: ez mid 
player_slot 3: ahhaha
player_slot 131: e mid 
",Low Toxicity,2
7598695517,"player_slot 132: XD tanto rango?
player_slot 132: acabenla mrd
player_slot 132: mucho demoran
player_slot 130: es para el report ese doom y gondar
player_slot 0: a quien reportamos
player_slot 0: al slarkl?
player_slot 132: a la cm
player_slot 0: Xd
player_slot 0: noo
player_slot 2: XD
player_slot 0: xd
player_slot 3: gg
player_slot 2: Xddd
",Low Toxicity,2
7598695412,"player_slot 128: DUMB AM
player_slot 128: JUST END
player_slot 2: hahha
player_slot 2: report jakiro
player_slot 2: smurfing
player_slot 2: heheheh rerpot jakiro
player_slot 0: EZ AM
player_slot 2: smurfing
",Mild Toxicity,3
7598694906,"player_slot 130: baneen  bris y dk apra que ganne
player_slot 130: sz
player_slot 130: end 
player_slot 0: jhaajajaajj
player_slot 4: xd
player_slot 2: reportado chen 
player_slot 130: report void e invoker que quieren hacer sus babosadas
player_slot 130: reportame la pinga tambien 
player_slot 130: pavo ctmr
player_slot 131: void 5
player_slot 2: nada, reportado chen,
player_slot 4: eres mrda chen
player_slot 4: en serio
player_slot 4: bien mrda
player_slot 130: aea 
player_slot 130: ok con un void 5 
player_slot 3: dijeron pues
player_slot 3: full combo faceles y invoker
player_slot 3: no  salio
player_slot 4: lol
player_slot 1: izi mid
",Moderate Toxicity,4
7598694701,"player_slot 3: изи пудж
player_slot 132: +
player_slot 4: )
player_slot 3: я попугать
player_slot 3: как пудж хуками
player_slot 132: НА ФП ТИНКЕРА Э
player_slot 132: НЕ НАТУРАЛ 
player_slot 132: ТОЧНО 
player_slot 4: закиньте ему репортов пожалуйста
player_slot 4: это просто конченое существо
player_slot 132: ЭНИГМА ДРУГ ПОЪОДУ ЕГО
player_slot 4: 3 игры подряд ублюдки попадаются
player_slot 132: ИЗИ ЭНИГМА 
player_slot 129: gg wp
player_slot 4: спасибо за игру
",Moderate Toxicity,4
7598694613,"player_slot 128: Уебки блять
player_slot 128: Я ток с леса вышел
player_slot 128: А вы 3 ульты дали
player_slot 128: Чмо ебливок
player_slot 132: изи парни
",Extreme Toxicity,5
7598693714,"player_slot 4: СУКА ЗАТКНИСЬ
player_slot 4: ПОКА МЫ С jl мотаем на кисть
player_slot 131: Морф
player_slot 131: Дай афтограф
player_slot 131: Легенда морф
",Mild Toxicity,3
7598693013,"player_slot 129: best huskar 
player_slot 129: ever
player_slot 2: gg
player_slot 3: пп
player_slot 3: gg
",No Toxicity,1
7598692917,"player_slot 1: al menos me lleve un inocente
player_slot 0: tanto?
player_slot 0: mucho mi dazzel
player_slot 3: OLE
player_slot 129: se fue por el roshan
player_slot 129: esta ahi
player_slot 3: xd
player_slot 3: xd
player_slot 3: xd
",No Toxicity,1
7598692815,"player_slot 132: 1000-7?
player_slot 132: сф наингрался что ли?
player_slot 132: наигрался*
player_slot 0: report wd pls
player_slot 131: мы подождем
player_slot 129: you should be reported lol
player_slot 132: сф сюда дай
player_slot 0: дайте репорт вд?
player_slot 0: он и вам попадется в некст
player_slot 4: сноси уже
player_slot 132: изи
",Low Toxicity,2
7598692616,"player_slot 128: U ARE GONNA WIN
player_slot 128: I DON NOT KNOW HOW I DESERVED THIS TEAM
player_slot 128: A AM NOT GONNA DEF
player_slot 3: ok
player_slot 128: PLS FINISH
player_slot 128: U SPEAK RUSSIAN
player_slot 130: report night stalker for afk
player_slot 128: SHUT UP U FUCKIN IDIOT
player_slot 128: PICH PHANTOM ON MID
player_slot 128: REP FOR THIS STUPID GIRL
player_slot 128: WHY U DONT COME
player_slot 128: 0 10 AND REP FOR ME
player_slot 1: pa mid was mistake I guess
player_slot 129: -_-
player_slot 3: good guess
player_slot 128: HIS LIFE IS A MISTAKE
player_slot 3: gg
player_slot 128: PAAAAAA
player_slot 3: gg
player_slot 1: gg!
",Moderate Toxicity,4
7598692503,"player_slot 132: hook time
player_slot 2: END
player_slot 4: end
player_slot 4: end supports fdarming
player_slot 128: hahaha
player_slot 2: PLS GABEN
player_slot 2: STOP GIVE ME PLAYER CLOWN
",Mild Toxicity,3
7598692209,"player_slot 2: ??
player_slot 2: i cant win
player_slot 4: hhgfggg
player_slot 130: ah no more tip sorry slark
player_slot 4: ""jjhhgg
player_slot 4: jjhhgg
player_slot 4: ff
player_slot 4: hh
player_slot 4: gg
player_slot 4: ayayayay'
player_slot 130: lmao
player_slot 4: yip?
player_slot 130: brot
player_slot 130: bro
player_slot 130: Slark?
",No Toxicity,1
7598692117,"player_slot 128: XD
player_slot 129: Ty legion
player_slot 129: XD
player_slot 128: XD
player_slot 129: XD
player_slot 4: gg
player_slot 2: ggwp
player_slot 2: end
player_slot 129: nice
player_slot 4: report viper plz
player_slot 129: ni asi
player_slot 129: JAJAJAJ
player_slot 129: izi papi
player_slot 129: tu daño ya es nulo
player_slot 129: JHAJAJAJ
player_slot 129: mIRA
player_slot 129: Jjjajajaj
player_slot 2: kakjakakak
player_slot 129: piip
player_slot 129: XD
player_slot 129: 2k
player_slot 129: ?
player_slot 129: izi mid
player_slot 129: izi lc
player_slot 129: muy bravo ese unduy
player_slot 129: xd
player_slot 129: JAJJA
player_slot 4: report viper griefging
player_slot 2: yep
player_slot 129: y la legion
player_slot 129: con sus 10 de duelo
player_slot 129: Y el sanking apestoso con 1 sola daga
player_slot 129: pipipi
player_slot 129: ya pierdanb 
player_slot 129: kakas
player_slot 129: hjajaja
player_slot 129: ksks
player_slot 129: mas duelo
player_slot 129: enserio
player_slot 129: legion
player_slot 129: fue muy izi
player_slot 2: ez mid talking shit all game
player_slot 129: ppipip
",Mild Toxicity,3
7598691616,"player_slot 130: ESE RETRASADO DE MAGINA
player_slot 130: PORFAVOR LE REPORTAN
player_slot 130: SOLO ESO LES POIDO NO IMPORTA PERDER
player_slot 130: UN WAR DOINDE ESTOY PARADA HAY+
player_slot 129: Xd si no gnan retirense del juego no mas
player_slot 129: ya saben que hacer
player_slot 130: repor magina
player_slot 131: ez
",Moderate Toxicity,4
7598691608,"player_slot 131: bien
player_slot 131: jajaja
player_slot 131: es el neru d antes
player_slot 131: olle nobb perdiste la anterior 
player_slot 131: Era el mid el bone
player_slot 131: RAton
player_slot 131: bien
player_slot 131: ejhh
player_slot 2: ?xd
player_slot 131: gracias
player_slot 2: amigo que tienes ? xd
player_slot 131: ajja
player_slot 132: esa momia es kk
player_slot 2: xddd
player_slot 2: tienen quie venir tus maridos a cada rato ?¡
player_slot 131: jajajaj
player_slot 129: xd
player_slot 131: oooo
player_slot 131: bien
player_slot 2: bien
player_slot 131: ???
player_slot 2: bien
player_slot 0: sientate mrd
player_slot 131: ZZZZ
player_slot 131: Q paso t llamaron xq pierden?
player_slot 2: el que tiene que buscar maridos para matarme ? xd
player_slot 131: ZZZZZZZ
player_slot 2: kkita
player_slot 129: eres muy izi mano
player_slot 131: a tu mujer lo mate en la anterior a cada rato
player_slot 129: toy webeando ahorita
player_slot 2: 4 arriba a cada rato xd
player_slot 2: xddddddd
player_slot 2: KAJAJAJAJAJA xd
player_slot 131: A ty nix
player_slot 131: perdiuo una pena
player_slot 2: jajajajaaja xd
player_slot 131: aqi
player_slot 132: gg
player_slot 2: bien
player_slot 132: basura de momia
player_slot 2: xd
player_slot 2: pa eso?
player_slot 4: XDD
player_slot 4: LA DIFERENCIA DE TENER UN CARRY Q AL MENOS PIENSA Y NO ESA LC BASURA 
player_slot 4: DE LA PARTIDA ANTERIOR
player_slot 2: Aea
player_slot 4: MONGOL DE MRD
player_slot 2: aea xd
player_slot 4: POR Q NO TECLEAS PA DE MRD
player_slot 2: por que es kk
player_slot 131: tu off hizo 
player_slot 131: todo mira el off 
player_slot 131: el muerto
player_slot 4: TECLEA BASURA 
player_slot 2: eres kkita xd
player_slot 0: alamos
player_slot 2: Ez pa 
player_slot 131: ZZZZ
player_slot 3: ez
player_slot 4: LA PARTIDA ANTERIOR TENIA UNA LC BASURA DE HC
player_slot 132: kk de team
player_slot 2: ez lina
player_slot 4: MONGOL
player_slot 0: bien
player_slot 131: Danm pena
player_slot 129: ez tu vierja
",Moderate Toxicity,4
7598691411,"player_slot 128: LUCKY LION
player_slot 128: HAHA
player_slot 130: mother fyekrs offlane 
player_slot 130: dead
player_slot 2: 1-4 tip XD
player_slot 130: charge ur mom 147wins ?
player_slot 128: no lion ur mom ded?
player_slot 128: AW?
player_slot 2: with bara u win?
player_slot 2: aw?
player_slot 128: STICK WITH UR BITCH
player_slot 2: XD
player_slot 130: chup na laude
player_slot 128: ?
player_slot 2: run?
player_slot 2: no bara ae?
player_slot 130: plz guys report this bastrd bara 
player_slot 2: ?
player_slot 128: HAHA
player_slot 128: MY TEAM
player_slot 128: WATCHING
player_slot 128: LMAO
player_slot 130: combo tere maki chud me kar laude 
player_slot 129: Xd
player_slot 130: 0/9 
player_slot 129: its fun
player_slot 129: xd
player_slot 2: sad LS
player_slot 4: gg
player_slot 4: gg
player_slot 2: noob LS
player_slot 1: INTRONATICS
player_slot 128: WORST TEAM
player_slot 130: 2/8 
player_slot 3: ty
",Extreme Toxicity,5
7539376906,"player_slot 1: Ty
player_slot 2: REPORT ALL MY TEAM
player_slot 2: OMGGG
player_slot 2: WHAT A IDIOT
player_slot 1: GG
player_slot 1: xD
player_slot 130: бек
player_slot 129: у вас там хата падає
player_slot 1: GG
player_slot 1: Report bara
player_slot 130: https://www.twitch.tv/re4man
player_slot 1: Troll and omni
player_slot 4: EZ AM
",Moderate Toxicity,4
7539376903,"player_slot 128: EZE gg
",No Toxicity,1
7539375908,"player_slot 128: хуйло на миране удачи.......
player_slot 1: 1 руна
player_slot 1: удачи ребят
player_slot 1: у вас 0 на аксе
player_slot 130: чайник у него
player_slot 130: Подождите вы
player_slot 0: eng ols
player_slot 132: сносите реще плиз
player_slot 131: бездарь на кери
player_slot 1: на 5 зато лютый тип
player_slot 1: акс какого с хуем во рту играть?))))
player_slot 1: скуфы)
player_slot 1: причина тряски, тролль?)))
player_slot 128: животина
player_slot 1: 3 5 ахахха
player_slot 1: и тут сосеш
player_slot 131: типарь мамин
player_slot 131: люди ошибаются
player_slot 1: нубасы хахаха
player_slot 1: свап от бога
player_slot 1: иди в тетрис порубись
player_slot 131: будьте добрее ребята
player_slot 1: мало
player_slot 132: ggwp
player_slot 1: конечно
player_slot 132: в трон плиз идите сразу
player_slot 1: у вас два нуба в команде
player_slot 1: хахаха
player_slot 1: ебать вы кадры
player_slot 1: два нуля
player_slot 131: на ком
player_slot 1: акс и венга
player_slot 131: а я нормальный ?
player_slot 1: а почему тебя это интересует?
player_slot 131: а почему ты позволяешь себе оскорблять людей в интернете
player_slot 0: а нахуя интернет нужен?
player_slot 1: потому что я хозяин жизни и аристократ духа 
player_slot 132: сразу в трон плиз
player_slot 1: хахахахахахахаха
player_slot 1: ебать днище акс
player_slot 1: никчемное создание
player_slot 132: +
player_slot 1: 0 9 0 на пл сыграл
player_slot 132: мега изи слив
player_slot 1: акс и венга парашники
player_slot 1: куда выкупаешься
player_slot 1: чушка
player_slot 1: дай пацанам закончить
player_slot 1: новую без олуха начнут
player_slot 132: ну наконец
player_slot 0: акс лох
player_slot 132: +
player_slot 0: ему ток в тетрис ебать
",Extreme Toxicity,5
7539375209,"player_slot 2: я вас выебу, собаки блять
player_slot 2: не привязаные
",Extreme Toxicity,5
7539374809,"player_slot 129: his coming bakc
player_slot 129: 1  seoncd
player_slot 132: that dang eldritch exlposion
player_slot 132: lol
player_slot 2: lol
player_slot 132: first pick sniper?
player_slot 132: interesting choice
player_slot 129: 0.-
",No Toxicity,1
7539374808,"player_slot 129: ff
player_slot 129: pls
player_slot 128: gg ff
player_slot 128: reo troll
player_slot 4: gg
player_slot 129: gg?
player_slot 129: rly?
player_slot 129: :DDD
player_slot 1: gg
player_slot 128: gg wp
",No Toxicity,1
7567406203,"player_slot 129: gg
player_slot 130: 退了吧
player_slot 130: 推了吧
player_slot 130: 吵起来了。。
player_slot 130: 你带一个试试
player_slot 132: 现在 动不动就飞鞋
player_slot 132: 着他们傻逼
player_slot 132: 万火女都飞鞋啊
",Moderate Toxicity,4
7567403612,"player_slot 130: GG WP
",No Toxicity,1
7567402219,,Undetermined,0
7567402202,"player_slot 1: do i ahve supprort?
player_slot 1: where?>
player_slot 1: how i wish i have supporet to bu wards and visit mid haha
player_slot 131: +0
player_slot 1: HAHHA
player_slot 1: SAD TEAM EVER
player_slot 1: HAHAHHA
player_slot 132: ez mid 
player_slot 1: yeah 
player_slot 1: to visit yiu
player_slot 1: have support
player_slot 1: are you sure?>
player_slot 0: can u believe this fcking ck?
player_slot 131: +0..
player_slot 132: Ez
player_slot 1: EZ 
player_slot 1: go bring your suport everywhere 
player_slot 1: EZ mid
player_slot 3: END
player_slot 3: WTF team
player_slot 131: ez
player_slot 1: END
player_slot 3: stupid team
player_slot 3: END ples
player_slot 0: end na uy
player_slot 130: still def
player_slot 130: dont def
player_slot 3: very stupid
player_slot 131: happy  chinese  spring  festival
player_slot 132: lol
player_slot 0: dogshow wind
player_slot 1: HAHA coming from sue
player_slot 132: commend all pls
player_slot 132: ty
",Mild Toxicity,3
7567401104,"player_slot 128: haha 
player_slot 128: gg
",No Toxicity,1
7567400308,"player_slot 0: 这种杂碎vs
",Mild Toxicity,3
7237817513,"player_slot 0: гений
player_slot 4: вы уже проиграли 
player_slot 4: что ты потеешь 
player_slot 4: не потей 
player_slot 4: вок 
player_slot 4: гг
player_slot 4: потный потный
player_slot 4: 18 и тебя не будет на карте не радуйся
player_slot 3: ахах
player_slot 2: Абадон и клингз я вам дал фору
player_slot 2: в 2 килла
player_slot 2: но вы слабые
player_slot 4: ай 
player_slot 4: не надо 
player_slot 129: гений на тинке
player_slot 4: ладно по тяним время
player_slot 4: гг 
player_slot 4: ez mid 
player_slot 4: rak
player_slot 0: ЗАТОПТАЛ
player_slot 129: какой ты слабый на тинке
player_slot 2: соло
player_slot 2: как и обещал
",Mild Toxicity,3
7461095910,"player_slot 2: некр с земелей
player_slot 2: два сына шейлы
player_slot 131: gg
",No Toxicity,1
7512836110,"player_slot 1: с наступающим братья мои дотерские
",No Toxicity,1
7655292005,"player_slot 0: ъ
player_slot 132: gg
",No Toxicity,1
7631743106,"player_slot 4: rep this mf
player_slot 4: rep mf sniper
player_slot 1: what a brainless
player_slot 1: ragequit
player_slot 1: xD
player_slot 1: why am i playing here
player_slot 0: ez team
player_slot 1: ez your mom
player_slot 1: idiot
player_slot 2: EZ sniper support pick
player_slot 128: fresh meet
player_slot 1: am free farm has no boot
player_slot 2: rep sniper ty
player_slot 4: please rep this mf necro 
player_slot 4: just necro
player_slot 4: 5 years old player
player_slot 2: stfu son of rabbit 
player_slot 1: yea , necro and sniper for free behavior
player_slot 4: mf playing in crus
player_slot 4: think he is immortal
player_slot 4: xD
player_slot 1: we all afk
player_slot 1: come
player_slot 1: mid
player_slot 131: nice afk fucktards
player_slot 131: lets play this shit more)))
player_slot 1: really ? invis for this game
player_slot 1: pussy
player_slot 1: nice feed
player_slot 4: this am xDDDDDDDDDDDDDDd
player_slot 4: cant even right click heroes
player_slot 4: xDDDDDDDDDDDDDDDDDdd
player_slot 4: xDDDDDDDDDDddd
player_slot 1: i told you
player_slot 4: and playing carry
player_slot 1: if ill see this carries
player_slot 1: ill play carry next am
player_slot 1: game *
player_slot 1: 110% better that this noob
player_slot 1: nice
player_slot 2: GG wp 
player_slot 1: you ?? wp ?
player_slot 2: haha
player_slot 1: noice  feed necro
player_slot 4: rep this mfs
player_slot 4: and necro
player_slot 128: So ezz
player_slot 4: reo necro
",Moderate Toxicity,4
7631742602,"player_slot 132: соси хуй чмо
",Extreme Toxicity,5
7631739302,"player_slot 2: найс у вас сф
player_slot 128: )))))))))
player_slot 131: аха как ты заеб спектрап
player_slot 128: ну я хз это тавкие фрики
player_slot 131: 1 9 изи харда
player_slot 131: 1 10  красава 
player_slot 2: хахахахаха
player_slot 0: сф
player_slot 0: у тебя трон падает
player_slot 129: похуй у меня выблядки в  команде
player_slot 0: изи мид
player_slot 0: изи мид
player_slot 131: а какой изи мид если спекра решил всек
",Moderate Toxicity,4
7631739201,"player_slot 131: Вы играли?
player_slot 131: прост интересно
player_slot 3: зачем вот эти выебоны?
player_slot 131: я не выебываюсь
player_slot 131: прост инетестно рили
player_slot 131: сала уже сливать анчал?
player_slot 131: Вы играли*
player_slot 131: просто как-то не очень
player_slot 3: пфффф
player_slot 131: дефаете
player_slot 3: в селудющей тебя выебут
player_slot 131: ну да
player_slot 131: уже 1к полнял
",Moderate Toxicity,4
7631738309,"player_slot 132: finish fast
player_slot 132: team total sleeping
",Low Toxicity,2
7631738202,"player_slot 1: сносите
",Undetermined,0
7631738011,"player_slot 3: 一个夜魔无线单杀
player_slot 3: 速推吧
player_slot 0: 你们见过先相位转移再波的帕克吗
player_slot 0: 麻烦举报一下
player_slot 0: 纯送的勾篮子
player_slot 0: 不像是人玩的
player_slot 3: 0-14
player_slot 0: 麻烦举报下这个帕克
player_slot 4: 尽力了我没必要举报我
player_slot 4: 夜魔实力强大
",Low Toxicity,2
7631737207,"player_slot 1: well; fucking played
player_slot 0: gg
player_slot 0: gg
player_slot 0: ff
",Mild Toxicity,3
7631736712,"player_slot 0: ало мужики вырубайте хуйн
player_slot 4: gg
player_slot 4: noob mid
player_slot 4: just push
player_slot 130: зайдет?
player_slot 3: наверно нет
player_slot 3: сносите
player_slot 3: и в след
player_slot 4: no def ,just p
player_slot 4: report this injov
player_slot 4: thanx
player_slot 3: снайпер давай сразу в т3
player_slot 0: репортните лиона
player_slot 0: пж
player_slot 0: ебланчик какойто
player_slot 3:  я дефать не буду
player_slot 131: ЗА ЧТО
player_slot 0: ноет игру
player_slot 0: чат абуз
player_slot 131: но играл то он норм
player_slot 1: он типо омерикан 
player_slot 1: на ру серверах играет
player_slot 1: думает крутой
player_slot 3: сноси уже
player_slot 132: соните сносите
player_slot 132: но мы будем дефать
player_slot 1: сосите сосите
player_slot 3: вы и так сносите
player_slot 132: ez
player_slot 4: ""ez for what?
",Moderate Toxicity,4
7631736502,,Undetermined,0
7631736118,,Undetermined,0
7631736117,"player_slot 128: звезда героя
player_slot 128: е6анутый?
player_slot 128: ....
player_slot 132: изи мид
player_slot 0: ага расскажешь хуйлуша
player_slot 132: изи мид
",Moderate Toxicity,4
7631736115,"player_slot 128: gg
player_slot 128: ВЫ БУДИТЕ ПУШИТЬ ? 
player_slot 128: вЫ БОТЫ ? 
player_slot 4: ))))
player_slot 0: вп
player_slot 3: ИЗИ МИД
",Mild Toxicity,3
7631735506,,Undetermined,0
7631735419,"player_slot 128: ez
player_slot 128: mga bano
",Mild Toxicity,3
7631734815,"player_slot 132: dami daming hero pang mid drow p pinili bobo tlga
player_slot 129: GG
player_slot 0: GG
player_slot 129: REPORT DROW BUSAKOL:
",Mild Toxicity,3
7631734214,"player_slot 130: gg ez
",Low Toxicity,2
7631733406,,Undetermined,0
7631733010,"player_slot 130: end nio na 
player_slot 130: alam  na cc kalaban anlalambot ng pinili 
",Low Toxicity,2
7631732706,"player_slot 1: сука везуччая
player_slot 128: GG
player_slot 1: 3 хуесоса
player_slot 4: ggwp
",Moderate Toxicity,4
7631732603,"player_slot 130: кто мид? у вас
player_slot 129: лион
player_slot 3: клоун
player_slot 1: че
player_slot 3: я
player_slot 129: как дела:>
player_slot 1: ваши ставки кто мид?
player_slot 3: Так себе
player_slot 130: брист
player_slot 129: я
player_slot 1: не
player_slot 3: Я
player_slot 2: я ненавижу эту команду
player_slot 129: лега
player_slot 130: у нас дазл
player_slot 3: Не верю
player_slot 3:  Од лес?
player_slot 129: я выиграл
player_slot 130: хахаха
player_slot 130: раки 
player_slot 130: своего убили
player_slot 1: да это пиздец я ору что бы меня не били в курсе
player_slot 1: а им похуй
player_slot 1: команда говна
player_slot 130: раки
",Mild Toxicity,3
